booking_id,booking_date,check_in_date,channel_id,rate_code_id,rooms_sold,gross_room_revenue,status,is_commissionable,default_commission_rate,commission_amount,net_room_revenue
BK_01268,11/12/2026,8/3/2027,CH_DIRECT,NET,1,473.91,Checked-Out,FALSE,0,0,473.91
BK_01269,21/11/2026,13/2/2027,CH_OTA_BKG,CORP,2,869.25,Cancelled,TRUE,0.18,156.465,712.785
BK_01270,8/10/2025,24/10/2025,CH_WHOLE,NET,2,594.5,Confirmed,FALSE,0,0,594.5
BK_01271,18/8/2025,25/8/2025,CH_DIRECT,NET,3,805.57,Confirmed,FALSE,0,0,805.57
BK_01272,6/2/2026,3/3/2026,CH_DIRECT,RACK,3,1257.67,Checked-Out,TRUE,0,0,1257.67
BK_01273,20/8/2025,17/11/2025,CH_WHOLE,RACK,1,162.69,Cancelled,TRUE,0,0,162.69
BK_01274,15/11/2025,24/11/2025,CH_OTA_BKG,RACK,2,522.84,Confirmed,TRUE,0.18,94.1112,428.7288
BK_01275,30/8/2026,19/11/2026,CH_DIRECT,CORP,1,125.29,Confirmed,TRUE,0,0,125.29
BK_01276,15/12/2025,22/12/2025,CH_DIRECT,PROMO,1,405.81,Checked-Out,TRUE,0,0,405.81
BK_01277,26/3/2026,8/4/2026,CH_WHOLE,RACK,1,489.3,Confirmed,TRUE,0,0,489.3
BK_01278,22/1/2026,4/3/2026,CH_OTA_BKG,PROMO,1,466.03,Cancelled,TRUE,0.18,83.8854,382.1446
BK_01279,26/2/2025,6/4/2025,CH_WHOLE,RACK,1,364.58,Checked-Out,TRUE,0,0,364.58
BK_01280,23/2/2025,2/4/2025,CH_WHOLE,NET,1,339.27,Cancelled,FALSE,0,0,339.27
BK_01281,27/8/2025,12/11/2025,CH_OTA_BKG,NET,2,549.94,Cancelled,FALSE,0.18,0,549.94
BK_01282,28/9/2026,17/12/2026,CH_OTA_BKG,CORP,3,1421.36,Confirmed,TRUE,0.18,255.8448,1165.5152
BK_01283,10/4/2026,16/6/2026,CH_DIRECT,PROMO,1,123.13,Checked-Out,TRUE,0,0,123.13
BK_01284,11/3/2025,26/5/2025,CH_OTA_EXP,PROMO,3,881.21,Cancelled,TRUE,0.15,132.1815,749.0285
BK_01285,8/3/2026,9/5/2026,CH_WHOLE,PROMO,1,137.82,Confirmed,TRUE,0,0,137.82
BK_01286,3/3/2025,20/3/2025,CH_DIRECT,NET,3,1449.27,Cancelled,FALSE,0,0,1449.27
BK_01287,15/11/2025,29/1/2026,CH_OTA_EXP,PROMO,2,419.29,Cancelled,TRUE,0.15,62.8935,356.3965
BK_01288,26/10/2025,13/12/2025,CH_OTA_BKG,PROMO,1,179.7,Checked-Out,TRUE,0.18,32.346,147.354
BK_01289,25/2/2025,21/4/2025,CH_DIRECT,PROMO,1,349.03,Confirmed,TRUE,0,0,349.03
BK_01290,12/3/2025,25/4/2025,CH_OTA_EXP,NET,3,1111.72,Cancelled,FALSE,0.15,0,1111.72
BK_01291,7/9/2026,5/12/2026,CH_DIRECT,CORP,3,617.54,Cancelled,TRUE,0,0,617.54
BK_01292,16/6/2025,30/6/2025,CH_WHOLE,RACK,2,344.3,Confirmed,TRUE,0,0,344.3
BK_01293,17/10/2026,15/11/2026,CH_OTA_EXP,NET,3,508.55,Cancelled,FALSE,0.15,0,508.55
BK_01294,6/12/2025,24/1/2026,CH_OTA_EXP,NET,1,426.96,Confirmed,FALSE,0.15,0,426.96
BK_01295,7/1/2026,9/1/2026,CH_OTA_BKG,CORP,1,312.97,Confirmed,TRUE,0.18,56.3346,256.6354
BK_01296,25/10/2025,21/12/2025,CH_OTA_EXP,CORP,1,489.63,Confirmed,TRUE,0.15,73.4445,416.1855
BK_01297,22/7/2025,28/8/2025,CH_OTA_EXP,PROMO,2,763.82,Cancelled,TRUE,0.15,114.573,649.247
BK_01298,22/7/2026,23/8/2026,CH_OTA_EXP,PROMO,1,153.95,Cancelled,TRUE,0.15,23.0925,130.8575
BK_01299,14/4/2025,17/4/2025,CH_OTA_EXP,NET,3,1232.14,Confirmed,FALSE,0.15,0,1232.14
BK_01300,13/12/2025,9/1/2026,CH_DIRECT,NET,1,235.25,Cancelled,FALSE,0,0,235.25
BK_01301,8/11/2026,30/11/2026,CH_WHOLE,RACK,1,140.66,Confirmed,TRUE,0,0,140.66
BK_01302,14/7/2025,8/8/2025,CH_WHOLE,CORP,2,663.62,Checked-Out,TRUE,0,0,663.62
BK_01303,8/9/2025,14/9/2025,CH_OTA_EXP,CORP,1,217.63,Confirmed,TRUE,0.15,32.6445,184.9855
BK_01304,7/10/2026,12/11/2026,CH_OTA_EXP,NET,1,385.47,Cancelled,FALSE,0.15,0,385.47
BK_01305,11/11/2026,29/1/2027,CH_OTA_BKG,PROMO,3,729.03,Checked-Out,TRUE,0.18,131.2254,597.8046
BK_01306,6/6/2026,24/7/2026,CH_WHOLE,NET,1,215.17,Cancelled,FALSE,0,0,215.17
BK_01307,23/6/2026,20/9/2026,CH_WHOLE,NET,2,385.4,Cancelled,FALSE,0,0,385.4
BK_01308,16/10/2026,30/12/2026,CH_OTA_BKG,PROMO,1,455.85,Cancelled,TRUE,0.18,82.053,373.797
BK_01309,29/8/2025,19/10/2025,CH_OTA_EXP,CORP,2,906.52,Checked-Out,TRUE,0.15,135.978,770.542
BK_01310,10/6/2025,28/7/2025,CH_DIRECT,RACK,1,395.68,Cancelled,TRUE,0,0,395.68
BK_01311,1/4/2026,7/6/2026,CH_DIRECT,PROMO,3,291.84,Checked-Out,TRUE,0,0,291.84
BK_01312,29/9/2026,12/11/2026,CH_WHOLE,NET,2,523.3,Cancelled,FALSE,0,0,523.3
BK_01313,25/5/2026,5/7/2026,CH_DIRECT,NET,1,155.42,Confirmed,FALSE,0,0,155.42
BK_01314,29/9/2025,21/12/2025,CH_OTA_BKG,CORP,1,203.7,Checked-Out,TRUE,0.18,36.666,167.034
BK_01315,10/6/2026,19/8/2026,CH_OTA_BKG,CORP,1,121.33,Confirmed,TRUE,0.18,21.8394,99.4906
BK_01316,4/1/2026,9/1/2026,CH_OTA_EXP,CORP,1,363.55,Cancelled,TRUE,0.15,54.5325,309.0175
BK_01317,6/11/2025,2/2/2026,CH_DIRECT,PROMO,3,1001.08,Confirmed,TRUE,0,0,1001.08
BK_01318,11/7/2026,14/8/2026,CH_OTA_BKG,CORP,2,850.74,Cancelled,TRUE,0.18,153.1332,697.6068
BK_01319,20/2/2026,6/5/2026,CH_OTA_BKG,NET,3,885.94,Confirmed,FALSE,0.18,0,885.94
BK_01320,12/2/2026,14/3/2026,CH_OTA_EXP,PROMO,2,356.33,Checked-Out,TRUE,0.15,53.4495,302.8805
BK_01321,20/7/2026,18/9/2026,CH_WHOLE,CORP,1,211.49,Confirmed,TRUE,0,0,211.49
BK_01322,16/3/2026,14/6/2026,CH_WHOLE,PROMO,2,537.98,Checked-Out,TRUE,0,0,537.98
BK_01323,31/1/2025,20/3/2025,CH_OTA_EXP,PROMO,2,952.42,Confirmed,TRUE,0.15,142.863,809.557
BK_01324,27/5/2026,20/8/2026,CH_DIRECT,CORP,1,256.04,Checked-Out,TRUE,0,0,256.04
BK_01325,18/2/2026,18/5/2026,CH_DIRECT,CORP,3,269.28,Confirmed,TRUE,0,0,269.28
BK_01326,23/5/2025,12/6/2025,CH_DIRECT,NET,2,331.53,Cancelled,FALSE,0,0,331.53
BK_01327,7/3/2025,15/5/2025,CH_WHOLE,PROMO,2,251.26,Checked-Out,TRUE,0,0,251.26
BK_01328,8/4/2026,29/6/2026,CH_DIRECT,RACK,1,123.81,Checked-Out,TRUE,0,0,123.81
BK_01329,1/7/2025,6/7/2025,CH_WHOLE,RACK,1,163.58,Cancelled,TRUE,0,0,163.58
BK_01330,18/10/2025,14/11/2025,CH_OTA_EXP,CORP,3,900.74,Cancelled,TRUE,0.15,135.111,765.629
BK_01331,28/2/2025,17/4/2025,CH_OTA_BKG,PROMO,2,882.15,Cancelled,TRUE,0.18,158.787,723.363
BK_01332,5/2/2026,26/2/2026,CH_OTA_BKG,PROMO,3,767.2,Checked-Out,TRUE,0.18,138.096,629.104
BK_01333,12/3/2025,1/5/2025,CH_OTA_EXP,PROMO,1,210.1,Checked-Out,TRUE,0.15,31.515,178.585
BK_01334,12/11/2026,12/1/2027,CH_OTA_EXP,CORP,3,495.75,Checked-Out,TRUE,0.15,74.3625,421.3875
BK_01335,3/12/2026,31/1/2027,CH_DIRECT,PROMO,1,496.26,Cancelled,TRUE,0,0,496.26
BK_01336,7/3/2025,28/4/2025,CH_OTA_EXP,CORP,3,1347.84,Cancelled,TRUE,0.15,202.176,1145.664
BK_01337,19/4/2026,2/7/2026,CH_OTA_BKG,RACK,2,702.89,Cancelled,TRUE,0.18,126.5202,576.3698
BK_01338,22/12/2025,22/3/2026,CH_DIRECT,NET,3,1277.52,Confirmed,FALSE,0,0,1277.52
BK_01339,2/3/2026,3/4/2026,CH_OTA_EXP,NET,2,483.12,Checked-Out,FALSE,0.15,0,483.12
BK_01340,7/7/2025,5/10/2025,CH_OTA_BKG,NET,3,1431.57,Confirmed,FALSE,0.18,0,1431.57
BK_01341,11/6/2025,17/7/2025,CH_DIRECT,RACK,3,1155.44,Confirmed,TRUE,0,0,1155.44
BK_01342,21/5/2026,13/7/2026,CH_OTA_BKG,CORP,1,397.27,Checked-Out,TRUE,0.18,71.5086,325.7614
BK_01343,30/11/2025,22/1/2026,CH_WHOLE,PROMO,2,334.19,Confirmed,TRUE,0,0,334.19
BK_01344,19/4/2026,23/4/2026,CH_OTA_BKG,NET,2,448.67,Cancelled,FALSE,0.18,0,448.67
BK_01345,19/7/2025,8/9/2025,CH_OTA_BKG,RACK,2,256.33,Confirmed,TRUE,0.18,46.1394,210.1906
BK_01346,1/12/2025,25/2/2026,CH_WHOLE,NET,2,217.32,Checked-Out,FALSE,0,0,217.32
BK_01347,4/11/2026,6/12/2026,CH_WHOLE,PROMO,2,849.16,Confirmed,TRUE,0,0,849.16
BK_01348,24/6/2025,27/6/2025,CH_OTA_BKG,PROMO,2,264.29,Checked-Out,TRUE,0.18,47.5722,216.7178
BK_01349,5/2/2026,27/2/2026,CH_OTA_BKG,RACK,3,584.3,Cancelled,TRUE,0.18,105.174,479.126
BK_01350,2/1/2026,25/1/2026,CH_OTA_EXP,RACK,3,910.7,Cancelled,TRUE,0.15,136.605,774.095
BK_01351,15/12/2026,22/12/2026,CH_OTA_BKG,NET,3,628.49,Confirmed,FALSE,0.18,0,628.49
BK_01352,5/9/2026,6/9/2026,CH_OTA_BKG,NET,1,470.1,Cancelled,FALSE,0.18,0,470.1
BK_01353,2/9/2025,28/9/2025,CH_OTA_BKG,RACK,2,183.47,Confirmed,TRUE,0.18,33.0246,150.4454
BK_01354,12/12/2025,6/1/2026,CH_OTA_BKG,PROMO,1,414.71,Checked-Out,TRUE,0.18,74.6478,340.0622
BK_01355,21/6/2025,13/7/2025,CH_OTA_BKG,NET,3,375.68,Cancelled,FALSE,0.18,0,375.68
BK_01356,27/11/2025,7/2/2026,CH_OTA_EXP,PROMO,3,737.78,Cancelled,TRUE,0.15,110.667,627.113
BK_01357,4/5/2025,3/6/2025,CH_OTA_EXP,RACK,2,431.63,Confirmed,TRUE,0.15,64.7445,366.8855
BK_01358,16/2/2026,11/5/2026,CH_DIRECT,RACK,2,338.73,Confirmed,TRUE,0,0,338.73
BK_01359,9/3/2025,2/6/2025,CH_DIRECT,CORP,1,108.28,Confirmed,TRUE,0,0,108.28
BK_01360,25/2/2026,5/4/2026,CH_WHOLE,RACK,3,915.59,Checked-Out,TRUE,0,0,915.59
BK_01361,25/6/2025,28/7/2025,CH_OTA_BKG,CORP,3,1117.36,Checked-Out,TRUE,0.18,201.1248,916.2352
BK_01362,12/12/2026,30/12/2026,CH_DIRECT,PROMO,3,1199.76,Checked-Out,TRUE,0,0,1199.76
BK_01363,22/11/2025,16/2/2026,CH_WHOLE,RACK,2,174.82,Checked-Out,TRUE,0,0,174.82
BK_01364,5/4/2026,24/5/2026,CH_OTA_EXP,RACK,1,88.91,Confirmed,TRUE,0.15,13.3365,75.5735
BK_01365,13/11/2025,14/12/2025,CH_WHOLE,PROMO,3,340.03,Confirmed,TRUE,0,0,340.03
BK_01366,19/1/2026,24/3/2026,CH_DIRECT,PROMO,1,237.81,Checked-Out,TRUE,0,0,237.81
BK_01367,8/2/2025,11/3/2025,CH_WHOLE,CORP,1,196.81,Checked-Out,TRUE,0,0,196.81
BK_01368,10/2/2025,18/4/2025,CH_WHOLE,CORP,1,176.18,Checked-Out,TRUE,0,0,176.18
BK_01369,6/12/2025,19/1/2026,CH_OTA_EXP,PROMO,3,308.13,Checked-Out,TRUE,0.15,46.2195,261.9105
BK_01370,12/9/2025,9/12/2025,CH_OTA_EXP,NET,3,645.26,Cancelled,FALSE,0.15,0,645.26
BK_01371,7/10/2026,8/10/2026,CH_OTA_BKG,NET,1,480.54,Confirmed,FALSE,0.18,0,480.54
BK_01372,12/10/2026,31/10/2026,CH_OTA_EXP,PROMO,1,152.94,Checked-Out,TRUE,0.15,22.941,129.999
BK_01373,29/7/2025,29/8/2025,CH_OTA_BKG,NET,3,828.51,Confirmed,FALSE,0.18,0,828.51
BK_01374,22/7/2025,23/8/2025,CH_WHOLE,PROMO,3,553.7,Cancelled,TRUE,0,0,553.7
BK_01375,14/8/2026,11/10/2026,CH_OTA_EXP,CORP,2,227.21,Cancelled,TRUE,0.15,34.0815,193.1285
BK_01376,12/2/2026,2/4/2026,CH_OTA_EXP,NET,2,515.07,Checked-Out,FALSE,0.15,0,515.07
BK_01377,20/3/2026,9/4/2026,CH_WHOLE,RACK,2,519.01,Confirmed,TRUE,0,0,519.01
BK_01378,4/11/2025,20/1/2026,CH_OTA_EXP,PROMO,2,479.58,Cancelled,TRUE,0.15,71.937,407.643
BK_01379,10/4/2026,17/5/2026,CH_WHOLE,NET,1,219.96,Checked-Out,FALSE,0,0,219.96
BK_01380,26/4/2026,22/5/2026,CH_OTA_EXP,PROMO,1,85.39,Checked-Out,TRUE,0.15,12.8085,72.5815
BK_01381,19/1/2026,23/3/2026,CH_WHOLE,NET,2,975.21,Cancelled,FALSE,0,0,975.21
BK_01382,29/1/2026,2/4/2026,CH_DIRECT,RACK,2,903.4,Confirmed,TRUE,0,0,903.4
BK_01383,30/1/2026,13/4/2026,CH_OTA_EXP,PROMO,2,963.96,Checked-Out,TRUE,0.15,144.594,819.366
BK_01384,23/12/2025,27/2/2026,CH_WHOLE,CORP,3,312.71,Cancelled,TRUE,0,0,312.71
BK_01385,11/3/2026,12/4/2026,CH_OTA_EXP,NET,1,467.02,Cancelled,FALSE,0.15,0,467.02
BK_01386,9/10/2026,4/1/2027,CH_OTA_BKG,PROMO,2,668.57,Checked-Out,TRUE,0.18,120.3426,548.2274
BK_01387,31/5/2025,3/7/2025,CH_OTA_EXP,PROMO,1,129.03,Confirmed,TRUE,0.15,19.3545,109.6755
BK_01388,22/10/2026,11/12/2026,CH_WHOLE,RACK,3,1386.54,Cancelled,TRUE,0,0,1386.54
BK_01389,19/6/2025,13/8/2025,CH_DIRECT,CORP,3,1459.28,Checked-Out,TRUE,0,0,1459.28
BK_01390,27/1/2026,13/4/2026,CH_DIRECT,NET,3,1335.47,Confirmed,FALSE,0,0,1335.47
BK_01391,14/10/2026,27/12/2026,CH_DIRECT,PROMO,2,788.93,Checked-Out,TRUE,0,0,788.93
BK_01392,12/2/2026,13/5/2026,CH_DIRECT,RACK,1,422.88,Confirmed,TRUE,0,0,422.88
BK_01393,10/4/2025,19/4/2025,CH_WHOLE,NET,3,603.31,Cancelled,FALSE,0,0,603.31
BK_01394,24/6/2025,17/7/2025,CH_DIRECT,PROMO,3,409.26,Cancelled,TRUE,0,0,409.26
BK_01395,6/7/2025,9/9/2025,CH_OTA_BKG,NET,3,1266.11,Confirmed,FALSE,0.18,0,1266.11
BK_01396,25/7/2025,2/8/2025,CH_OTA_EXP,PROMO,2,985.68,Cancelled,TRUE,0.15,147.852,837.828
BK_01397,28/3/2026,17/6/2026,CH_OTA_BKG,PROMO,1,203.11,Cancelled,TRUE,0.18,36.5598,166.5502
BK_01398,8/5/2025,13/6/2025,CH_OTA_BKG,CORP,1,325.97,Cancelled,TRUE,0.18,58.6746,267.2954
BK_01399,12/5/2026,7/8/2026,CH_OTA_BKG,RACK,1,191.75,Confirmed,TRUE,0.18,34.515,157.235
BK_01400,13/11/2026,27/1/2027,CH_OTA_BKG,RACK,1,299.38,Confirmed,TRUE,0.18,53.8884,245.4916
BK_01401,20/1/2026,8/4/2026,CH_DIRECT,NET,2,795.81,Checked-Out,FALSE,0,0,795.81
BK_01402,16/3/2026,29/4/2026,CH_DIRECT,CORP,2,846.15,Cancelled,TRUE,0,0,846.15
BK_01403,13/11/2026,4/1/2027,CH_WHOLE,RACK,2,893.39,Confirmed,TRUE,0,0,893.39
BK_01404,4/1/2025,4/3/2025,CH_WHOLE,PROMO,1,332.8,Checked-Out,TRUE,0,0,332.8
BK_01405,14/10/2025,12/1/2026,CH_OTA_EXP,CORP,2,679.42,Checked-Out,TRUE,0.15,101.913,577.507
BK_01406,2/5/2026,7/7/2026,CH_WHOLE,PROMO,1,494.2,Cancelled,TRUE,0,0,494.2
BK_01407,18/1/2025,10/4/2025,CH_DIRECT,RACK,3,650.16,Cancelled,TRUE,0,0,650.16
BK_01408,28/8/2025,14/11/2025,CH_WHOLE,NET,3,1011.87,Confirmed,FALSE,0,0,1011.87
BK_01409,23/12/2025,16/2/2026,CH_WHOLE,RACK,3,724.92,Checked-Out,TRUE,0,0,724.92
BK_01410,19/7/2025,7/8/2025,CH_OTA_BKG,PROMO,2,829.33,Cancelled,TRUE,0.18,149.2794,680.0506
BK_01411,21/11/2026,31/1/2027,CH_WHOLE,PROMO,2,962.24,Cancelled,TRUE,0,0,962.24
BK_01412,10/11/2026,19/1/2027,CH_OTA_EXP,PROMO,1,151.58,Checked-Out,TRUE,0.15,22.737,128.843
BK_01413,18/12/2026,30/12/2026,CH_OTA_BKG,NET,3,276.82,Cancelled,FALSE,0.18,0,276.82
BK_01414,28/1/2026,5/3/2026,CH_OTA_EXP,CORP,3,840.14,Checked-Out,TRUE,0.15,126.021,714.119
BK_01415,7/5/2025,1/8/2025,CH_OTA_EXP,NET,1,414.13,Cancelled,FALSE,0.15,0,414.13
BK_01416,18/8/2025,31/10/2025,CH_OTA_BKG,CORP,2,924.54,Checked-Out,TRUE,0.18,166.4172,758.1228
BK_01417,26/1/2026,20/4/2026,CH_WHOLE,PROMO,1,188.82,Cancelled,TRUE,0,0,188.82
BK_01418,31/3/2025,15/4/2025,CH_OTA_BKG,CORP,3,986.17,Confirmed,TRUE,0.18,177.5106,808.6594
BK_01419,29/4/2025,12/7/2025,CH_DIRECT,PROMO,2,961.42,Checked-Out,TRUE,0,0,961.42
BK_01420,2/1/2025,11/2/2025,CH_OTA_BKG,PROMO,2,983.07,Cancelled,TRUE,0.18,176.9526,806.1174
BK_01421,9/1/2026,6/4/2026,CH_OTA_EXP,PROMO,1,246.03,Checked-Out,TRUE,0.15,36.9045,209.1255
BK_01422,17/4/2026,28/5/2026,CH_OTA_EXP,CORP,1,289.93,Cancelled,TRUE,0.15,43.4895,246.4405
BK_01423,31/5/2025,16/8/2025,CH_DIRECT,PROMO,3,1078.34,Checked-Out,TRUE,0,0,1078.34
BK_01424,5/2/2025,23/4/2025,CH_DIRECT,CORP,3,1487.82,Confirmed,TRUE,0,0,1487.82
BK_01425,8/10/2025,21/12/2025,CH_WHOLE,PROMO,2,404.86,Cancelled,TRUE,0,0,404.86
BK_01426,2/3/2025,14/4/2025,CH_OTA_EXP,PROMO,3,1417.39,Confirmed,TRUE,0.15,212.6085,1204.7815
BK_01427,19/12/2026,26/12/2026,CH_OTA_EXP,NET,3,733.68,Checked-Out,FALSE,0.15,0,733.68
BK_01428,13/6/2025,16/6/2025,CH_WHOLE,CORP,2,729.43,Cancelled,TRUE,0,0,729.43
BK_01429,5/2/2026,28/3/2026,CH_OTA_BKG,CORP,2,744.96,Confirmed,TRUE,0.18,134.0928,610.8672
BK_01430,19/12/2026,28/2/2027,CH_WHOLE,RACK,1,215.84,Checked-Out,TRUE,0,0,215.84
BK_01431,25/2/2025,5/4/2025,CH_WHOLE,PROMO,3,413.33,Checked-Out,TRUE,0,0,413.33
BK_01432,10/5/2026,17/6/2026,CH_OTA_EXP,PROMO,1,417.83,Confirmed,TRUE,0.15,62.6745,355.1555
BK_01433,29/10/2026,31/10/2026,CH_DIRECT,RACK,3,1229.73,Confirmed,TRUE,0,0,1229.73
BK_01434,21/1/2026,17/3/2026,CH_OTA_EXP,RACK,1,229.35,Cancelled,TRUE,0.15,34.4025,194.9475
BK_01435,3/7/2025,10/7/2025,CH_OTA_BKG,CORP,3,786.62,Confirmed,TRUE,0.18,141.5916,645.0284
BK_01436,5/10/2026,26/11/2026,CH_OTA_EXP,RACK,1,181.16,Cancelled,TRUE,0.15,27.174,153.986
BK_01437,6/11/2025,3/2/2026,CH_OTA_EXP,NET,3,1488.87,Checked-Out,FALSE,0.15,0,1488.87
BK_01438,6/11/2026,18/11/2026,CH_WHOLE,NET,2,691.16,Cancelled,FALSE,0,0,691.16
BK_01439,12/1/2026,14/1/2026,CH_OTA_BKG,RACK,1,131.26,Checked-Out,TRUE,0.18,23.6268,107.6332
BK_01440,16/11/2026,21/1/2027,CH_OTA_EXP,RACK,3,961.96,Checked-Out,TRUE,0.15,144.294,817.666
BK_01441,7/5/2026,12/6/2026,CH_OTA_BKG,PROMO,2,566.72,Checked-Out,TRUE,0.18,102.0096,464.7104
BK_01442,21/12/2026,15/2/2027,CH_DIRECT,PROMO,1,216.6,Checked-Out,TRUE,0,0,216.6
BK_01443,5/7/2026,29/7/2026,CH_WHOLE,RACK,2,627.09,Checked-Out,TRUE,0,0,627.09
BK_01444,27/6/2026,29/8/2026,CH_OTA_BKG,RACK,1,485.59,Confirmed,TRUE,0.18,87.4062,398.1838
BK_01445,5/7/2025,20/9/2025,CH_OTA_EXP,RACK,3,803.51,Cancelled,TRUE,0.15,120.5265,682.9835
BK_01446,6/5/2025,12/5/2025,CH_OTA_EXP,PROMO,3,443.12,Checked-Out,TRUE,0.15,66.468,376.652
BK_01447,20/9/2025,25/9/2025,CH_OTA_BKG,RACK,3,616.21,Checked-Out,TRUE,0.18,110.9178,505.2922
BK_01448,25/6/2025,19/8/2025,CH_OTA_BKG,PROMO,2,198.78,Checked-Out,TRUE,0.18,35.7804,162.9996
BK_01449,28/10/2025,21/1/2026,CH_WHOLE,PROMO,3,857.96,Cancelled,TRUE,0,0,857.96
BK_01450,20/6/2026,5/8/2026,CH_OTA_EXP,RACK,3,1272.9,Confirmed,TRUE,0.15,190.935,1081.965
BK_01451,7/2/2025,4/3/2025,CH_OTA_EXP,CORP,1,482.12,Checked-Out,TRUE,0.15,72.318,409.802
BK_01452,20/7/2026,17/8/2026,CH_DIRECT,CORP,1,386.22,Cancelled,TRUE,0,0,386.22
BK_01453,18/3/2025,28/5/2025,CH_DIRECT,CORP,2,705.81,Confirmed,TRUE,0,0,705.81
BK_01454,14/2/2026,14/4/2026,CH_OTA_BKG,CORP,3,775.93,Checked-Out,TRUE,0.18,139.6674,636.2626
BK_01455,27/5/2025,4/8/2025,CH_OTA_EXP,RACK,3,1163.17,Checked-Out,TRUE,0.15,174.4755,988.6945
BK_01456,15/12/2026,8/3/2027,CH_OTA_EXP,CORP,3,1068.22,Checked-Out,TRUE,0.15,160.233,907.987
BK_01457,12/9/2026,3/10/2026,CH_WHOLE,PROMO,2,993.66,Cancelled,TRUE,0,0,993.66
BK_01458,24/1/2026,28/1/2026,CH_OTA_EXP,RACK,2,264.68,Confirmed,TRUE,0.15,39.702,224.978
BK_01459,2/12/2026,11/2/2027,CH_WHOLE,RACK,2,697.75,Cancelled,TRUE,0,0,697.75
BK_01460,8/12/2025,12/1/2026,CH_OTA_EXP,PROMO,2,168.29,Cancelled,TRUE,0.15,25.2435,143.0465
BK_01461,16/8/2025,4/10/2025,CH_OTA_BKG,RACK,1,301.12,Cancelled,TRUE,0.18,54.2016,246.9184
BK_01462,26/8/2026,28/10/2026,CH_OTA_BKG,CORP,3,960.92,Cancelled,TRUE,0.18,172.9656,787.9544
BK_01463,19/7/2026,23/8/2026,CH_OTA_BKG,RACK,1,213.56,Cancelled,TRUE,0.18,38.4408,175.1192
BK_01464,5/7/2025,19/8/2025,CH_WHOLE,NET,3,400.74,Confirmed,FALSE,0,0,400.74
BK_01465,5/12/2026,9/2/2027,CH_OTA_EXP,PROMO,1,239.1,Checked-Out,TRUE,0.15,35.865,203.235
BK_01466,1/10/2025,8/10/2025,CH_DIRECT,PROMO,3,1006.97,Checked-Out,TRUE,0,0,1006.97
BK_01467,14/4/2026,8/5/2026,CH_WHOLE,CORP,2,581.87,Cancelled,TRUE,0,0,581.87
BK_01468,15/3/2026,21/5/2026,CH_OTA_EXP,CORP,3,1320.98,Cancelled,TRUE,0.15,198.147,1122.833
BK_01469,21/2/2026,3/4/2026,CH_OTA_BKG,RACK,1,386.58,Confirmed,TRUE,0.18,69.5844,316.9956
BK_01470,19/6/2025,1/9/2025,CH_OTA_BKG,RACK,3,600.17,Cancelled,TRUE,0.18,108.0306,492.1394
BK_01471,11/1/2025,7/3/2025,CH_OTA_EXP,NET,2,592.61,Checked-Out,FALSE,0.15,0,592.61
BK_01472,30/6/2026,28/9/2026,CH_OTA_BKG,NET,1,338.84,Checked-Out,FALSE,0.18,0,338.84
BK_01473,8/1/2025,4/3/2025,CH_DIRECT,PROMO,3,1073.08,Checked-Out,TRUE,0,0,1073.08
BK_01474,2/12/2026,18/2/2027,CH_OTA_BKG,NET,1,363.3,Checked-Out,FALSE,0.18,0,363.3
BK_01475,19/8/2025,11/9/2025,CH_OTA_BKG,CORP,1,295.75,Confirmed,TRUE,0.18,53.235,242.515
BK_01476,9/3/2026,12/5/2026,CH_WHOLE,PROMO,2,974.57,Cancelled,TRUE,0,0,974.57
BK_01477,27/11/2026,29/12/2026,CH_OTA_BKG,CORP,2,565.82,Cancelled,TRUE,0.18,101.8476,463.9724
BK_01478,7/8/2025,8/8/2025,CH_WHOLE,PROMO,2,940.45,Checked-Out,TRUE,0,0,940.45
BK_01479,12/6/2026,17/6/2026,CH_WHOLE,NET,1,229.41,Checked-Out,FALSE,0,0,229.41
BK_01480,17/4/2026,30/5/2026,CH_DIRECT,CORP,1,82.16,Checked-Out,TRUE,0,0,82.16
BK_01481,10/7/2025,31/8/2025,CH_DIRECT,RACK,1,260.94,Confirmed,TRUE,0,0,260.94
BK_01482,28/3/2025,4/6/2025,CH_OTA_EXP,NET,1,463.51,Confirmed,FALSE,0.15,0,463.51
BK_01483,9/6/2025,2/9/2025,CH_DIRECT,PROMO,2,492.1,Cancelled,TRUE,0,0,492.1
BK_01484,9/1/2026,5/3/2026,CH_OTA_EXP,CORP,1,495.54,Checked-Out,TRUE,0.15,74.331,421.209
BK_01485,26/3/2026,16/4/2026,CH_OTA_EXP,CORP,3,786.79,Cancelled,TRUE,0.15,118.0185,668.7715
BK_01486,28/12/2026,23/1/2027,CH_OTA_BKG,PROMO,2,193.82,Cancelled,TRUE,0.18,34.8876,158.9324
BK_01487,8/3/2026,20/4/2026,CH_OTA_BKG,PROMO,3,490.73,Cancelled,TRUE,0.18,88.3314,402.3986
BK_01488,13/11/2026,18/12/2026,CH_OTA_BKG,NET,2,622.1,Checked-Out,FALSE,0.18,0,622.1
BK_01489,11/5/2025,22/6/2025,CH_WHOLE,NET,1,126.09,Confirmed,FALSE,0,0,126.09
BK_01490,22/1/2025,8/2/2025,CH_OTA_EXP,CORP,3,257.2,Checked-Out,TRUE,0.15,38.58,218.62
