booking_id,booking_date,check_in_date,channel_id,rate_code_id,rooms_sold,gross_room_revenue,status,is_commissionable,default_commission_rate,commission_cost,net_room_revenue,adr,net_adr,OCC,net_revpar,Day Name,true_gross_room_revenue,true_commission_cost,true_net_room_revenue
BK_01262,15/10/2025,11/1/2026,CH_DIRECT,PROMO,1,422.84,Checked-Out,TRUE,0,0,422.84,422.84,422.84,0.01,4.2284,Sunday,422.84,0,422.84
BK_01264,22/12/2026,10/3/2027,CH_OTA_EXP,RACK,1,493.39,Checked-Out,TRUE,0.15,74.0085,419.3815,493.39,419.3815,0.01,4.193815,Wednesday,493.39,74.0085,419.3815
BK_01265,10/2/2026,25/2/2026,CH_DIRECT,NET,1,311.75,Checked-Out,FALSE,0,0,311.75,311.75,311.75,0.01,3.1175,Wednesday,311.75,0,311.75
BK_01266,3/8/2026,29/10/2026,CH_OTA_EXP,RACK,3,401.59,Confirmed,TRUE,0.15,60.2385,341.3515,133.8633333,113.7838333,0.03,3.413515,Thursday,401.59,60.2385,341.3515
BK_01267,11/5/2025,14/6/2025,CH_OTA_EXP,CORP,1,436.02,Confirmed,TRUE,0.15,65.403,370.617,436.02,370.617,0.01,3.70617,Saturday,436.02,65.403,370.617
BK_01268,11/12/2026,8/3/2027,CH_DIRECT,NET,1,473.91,Checked-Out,FALSE,0,0,473.91,473.91,473.91,0.01,4.7391,Monday,473.91,0,473.91
BK_01270,8/10/2025,24/10/2025,CH_WHOLE,NET,2,594.5,Confirmed,FALSE,0,0,594.5,297.25,297.25,0.02,5.945,Friday,594.5,0,594.5
BK_01271,18/8/2025,25/8/2025,CH_DIRECT,NET,3,805.57,Confirmed,FALSE,0,0,805.57,268.5233333,268.5233333,0.03,8.0557,Monday,805.57,0,805.57
BK_01272,6/2/2026,3/3/2026,CH_DIRECT,RACK,3,1257.67,Checked-Out,TRUE,0,0,1257.67,419.2233333,419.2233333,0.03,12.5767,Tuesday,1257.67,0,1257.67
BK_01274,15/11/2025,24/11/2025,CH_OTA_BKG,RACK,2,522.84,Confirmed,TRUE,0.18,94.1112,428.7288,261.42,214.3644,0.02,4.287288,Monday,522.84,94.1112,428.7288
BK_01275,30/8/2026,19/11/2026,CH_DIRECT,CORP,1,125.29,Confirmed,TRUE,0,0,125.29,125.29,125.29,0.01,1.2529,Thursday,125.29,0,125.29
BK_01276,15/12/2025,22/12/2025,CH_DIRECT,PROMO,1,405.81,Checked-Out,TRUE,0,0,405.81,405.81,405.81,0.01,4.0581,Monday,405.81,0,405.81
BK_01277,26/3/2026,8/4/2026,CH_WHOLE,RACK,1,489.3,Confirmed,TRUE,0,0,489.3,489.3,489.3,0.01,4.893,Wednesday,489.3,0,489.3
BK_01279,26/2/2025,6/4/2025,CH_WHOLE,RACK,1,364.58,Checked-Out,TRUE,0,0,364.58,364.58,364.58,0.01,3.6458,Sunday,364.58,0,364.58
BK_01282,28/9/2026,17/12/2026,CH_OTA_BKG,CORP,3,1421.36,Confirmed,TRUE,0.18,255.8448,1165.5152,473.7866667,388.5050667,0.03,11.655152,Thursday,1421.36,255.8448,1165.5152
BK_01283,10/4/2026,16/6/2026,CH_DIRECT,PROMO,1,123.13,Checked-Out,TRUE,0,0,123.13,123.13,123.13,0.01,1.2313,Tuesday,123.13,0,123.13
BK_01285,8/3/2026,9/5/2026,CH_WHOLE,PROMO,1,137.82,Confirmed,TRUE,0,0,137.82,137.82,137.82,0.01,1.3782,Saturday,137.82,0,137.82
BK_01288,26/10/2025,13/12/2025,CH_OTA_BKG,PROMO,1,179.7,Checked-Out,TRUE,0.18,32.346,147.354,179.7,147.354,0.01,1.47354,Saturday,179.7,32.346,147.354
BK_01289,25/2/2025,21/4/2025,CH_DIRECT,PROMO,1,349.03,Confirmed,TRUE,0,0,349.03,349.03,349.03,0.01,3.4903,Monday,349.03,0,349.03
BK_01292,16/6/2025,30/6/2025,CH_WHOLE,RACK,2,344.3,Confirmed,TRUE,0,0,344.3,172.15,172.15,0.02,3.443,Monday,344.3,0,344.3
BK_01294,6/12/2025,24/1/2026,CH_OTA_EXP,NET,1,426.96,Confirmed,FALSE,0.15,0,426.96,426.96,426.96,0.01,4.2696,Saturday,502.3058824,75.34588235,426.96
BK_01295,7/1/2026,9/1/2026,CH_OTA_BKG,CORP,1,312.97,Confirmed,TRUE,0.18,56.3346,256.6354,312.97,256.6354,0.01,2.566354,Friday,312.97,56.3346,256.6354
BK_01296,25/10/2025,21/12/2025,CH_OTA_EXP,CORP,1,489.63,Confirmed,TRUE,0.15,73.4445,416.1855,489.63,416.1855,0.01,4.161855,Sunday,489.63,73.4445,416.1855
BK_01299,14/4/2025,17/4/2025,CH_OTA_EXP,NET,3,1232.14,Confirmed,FALSE,0.15,0,1232.14,410.7133333,410.7133333,0.03,12.3214,Thursday,1449.576471,217.4364706,1232.14
BK_01301,8/11/2026,30/11/2026,CH_WHOLE,RACK,1,140.66,Confirmed,TRUE,0,0,140.66,140.66,140.66,0.01,1.4066,Monday,140.66,0,140.66
BK_01302,14/7/2025,8/8/2025,CH_WHOLE,CORP,2,663.62,Checked-Out,TRUE,0,0,663.62,331.81,331.81,0.02,6.6362,Friday,663.62,0,663.62
BK_01303,8/9/2025,14/9/2025,CH_OTA_EXP,CORP,1,217.63,Confirmed,TRUE,0.15,32.6445,184.9855,217.63,184.9855,0.01,1.849855,Sunday,217.63,32.6445,184.9855
BK_01305,11/11/2026,29/1/2027,CH_OTA_BKG,PROMO,3,729.03,Checked-Out,TRUE,0.18,131.2254,597.8046,243.01,199.2682,0.03,5.978046,Friday,729.03,131.2254,597.8046
BK_01309,29/8/2025,19/10/2025,CH_OTA_EXP,CORP,2,906.52,Checked-Out,TRUE,0.15,135.978,770.542,453.26,385.271,0.02,7.70542,Sunday,906.52,135.978,770.542
BK_01311,1/4/2026,7/6/2026,CH_DIRECT,PROMO,3,291.84,Checked-Out,TRUE,0,0,291.84,97.28,97.28,0.03,2.9184,Sunday,291.84,0,291.84
BK_01313,25/5/2026,5/7/2026,CH_DIRECT,NET,1,155.42,Confirmed,FALSE,0,0,155.42,155.42,155.42,0.01,1.5542,Sunday,155.42,0,155.42
BK_01314,29/9/2025,21/12/2025,CH_OTA_BKG,CORP,1,203.7,Checked-Out,TRUE,0.18,36.666,167.034,203.7,167.034,0.01,1.67034,Sunday,203.7,36.666,167.034
BK_01315,10/6/2026,19/8/2026,CH_OTA_BKG,CORP,1,121.33,Confirmed,TRUE,0.18,21.8394,99.4906,121.33,99.4906,0.01,0.994906,Wednesday,121.33,21.8394,99.4906
BK_01317,6/11/2025,2/2/2026,CH_DIRECT,PROMO,3,1001.08,Confirmed,TRUE,0,0,1001.08,333.6933333,333.6933333,0.03,10.0108,Monday,1001.08,0,1001.08
BK_01319,20/2/2026,6/5/2026,CH_OTA_BKG,NET,3,885.94,Confirmed,FALSE,0.18,0,885.94,295.3133333,295.3133333,0.03,8.8594,Wednesday,1080.414634,194.4746341,885.94
BK_01320,12/2/2026,14/3/2026,CH_OTA_EXP,PROMO,2,356.33,Checked-Out,TRUE,0.15,53.4495,302.8805,178.165,151.44025,0.02,3.028805,Saturday,356.33,53.4495,302.8805
BK_01321,20/7/2026,18/9/2026,CH_WHOLE,CORP,1,211.49,Confirmed,TRUE,0,0,211.49,211.49,211.49,0.01,2.1149,Friday,211.49,0,211.49
BK_01322,16/3/2026,14/6/2026,CH_WHOLE,PROMO,2,537.98,Checked-Out,TRUE,0,0,537.98,268.99,268.99,0.02,5.3798,Sunday,537.98,0,537.98
BK_01323,31/1/2025,20/3/2025,CH_OTA_EXP,PROMO,2,952.42,Confirmed,TRUE,0.15,142.863,809.557,476.21,404.7785,0.02,8.09557,Thursday,952.42,142.863,809.557
BK_01324,27/5/2026,20/8/2026,CH_DIRECT,CORP,1,256.04,Checked-Out,TRUE,0,0,256.04,256.04,256.04,0.01,2.5604,Thursday,256.04,0,256.04
BK_01325,18/2/2026,18/5/2026,CH_DIRECT,CORP,3,269.28,Confirmed,TRUE,0,0,269.28,89.76,89.76,0.03,2.6928,Monday,269.28,0,269.28
BK_01327,7/3/2025,15/5/2025,CH_WHOLE,PROMO,2,251.26,Checked-Out,TRUE,0,0,251.26,125.63,125.63,0.02,2.5126,Thursday,251.26,0,251.26
BK_01328,8/4/2026,29/6/2026,CH_DIRECT,RACK,1,123.81,Checked-Out,TRUE,0,0,123.81,123.81,123.81,0.01,1.2381,Monday,123.81,0,123.81
BK_01332,5/2/2026,26/2/2026,CH_OTA_BKG,PROMO,3,767.2,Checked-Out,TRUE,0.18,138.096,629.104,255.7333333,209.7013333,0.03,6.29104,Thursday,767.2,138.096,629.104
BK_01333,12/3/2025,1/5/2025,CH_OTA_EXP,PROMO,1,210.1,Checked-Out,TRUE,0.15,31.515,178.585,210.1,178.585,0.01,1.78585,Thursday,210.1,31.515,178.585
BK_01334,12/11/2026,12/1/2027,CH_OTA_EXP,CORP,3,495.75,Checked-Out,TRUE,0.15,74.3625,421.3875,165.25,140.4625,0.03,4.213875,Tuesday,495.75,74.3625,421.3875
BK_01338,22/12/2025,22/3/2026,CH_DIRECT,NET,3,1277.52,Confirmed,FALSE,0,0,1277.52,425.84,425.84,0.03,12.7752,Sunday,1277.52,0,1277.52
BK_01339,2/3/2026,3/4/2026,CH_OTA_EXP,NET,2,483.12,Checked-Out,FALSE,0.15,0,483.12,241.56,241.56,0.02,4.8312,Friday,568.3764706,85.25647059,483.12
BK_01340,7/7/2025,5/10/2025,CH_OTA_BKG,NET,3,1431.57,Confirmed,FALSE,0.18,0,1431.57,477.19,477.19,0.03,14.3157,Sunday,1745.817073,314.2470732,1431.57
BK_01341,11/6/2025,17/7/2025,CH_DIRECT,RACK,3,1155.44,Confirmed,TRUE,0,0,1155.44,385.1466667,385.1466667,0.03,11.5544,Thursday,1155.44,0,1155.44
BK_01342,21/5/2026,13/7/2026,CH_OTA_BKG,CORP,1,397.27,Checked-Out,TRUE,0.18,71.5086,325.7614,397.27,325.7614,0.01,3.257614,Monday,397.27,71.5086,325.7614
BK_01343,30/11/2025,22/1/2026,CH_WHOLE,PROMO,2,334.19,Confirmed,TRUE,0,0,334.19,167.095,167.095,0.02,3.3419,Thursday,334.19,0,334.19
BK_01345,19/7/2025,8/9/2025,CH_OTA_BKG,RACK,2,256.33,Confirmed,TRUE,0.18,46.1394,210.1906,128.165,105.0953,0.02,2.101906,Monday,256.33,46.1394,210.1906
BK_01346,1/12/2025,25/2/2026,CH_WHOLE,NET,2,217.32,Checked-Out,FALSE,0,0,217.32,108.66,108.66,0.02,2.1732,Wednesday,217.32,0,217.32
BK_01347,4/11/2026,6/12/2026,CH_WHOLE,PROMO,2,849.16,Confirmed,TRUE,0,0,849.16,424.58,424.58,0.02,8.4916,Sunday,849.16,0,849.16
BK_01348,24/6/2025,27/6/2025,CH_OTA_BKG,PROMO,2,264.29,Checked-Out,TRUE,0.18,47.5722,216.7178,132.145,108.3589,0.02,2.167178,Friday,264.29,47.5722,216.7178
BK_01351,15/12/2026,22/12/2026,CH_OTA_BKG,NET,3,628.49,Confirmed,FALSE,0.18,0,628.49,209.4966667,209.4966667,0.03,6.2849,Tuesday,766.4512195,137.9612195,628.49
BK_01353,2/9/2025,28/9/2025,CH_OTA_BKG,RACK,2,183.47,Confirmed,TRUE,0.18,33.0246,150.4454,91.735,75.2227,0.02,1.504454,Sunday,183.47,33.0246,150.4454
BK_01354,12/12/2025,6/1/2026,CH_OTA_BKG,PROMO,1,414.71,Checked-Out,TRUE,0.18,74.6478,340.0622,414.71,340.0622,0.01,3.400622,Tuesday,414.71,74.6478,340.0622
BK_01357,4/5/2025,3/6/2025,CH_OTA_EXP,RACK,2,431.63,Confirmed,TRUE,0.15,64.7445,366.8855,215.815,183.44275,0.02,3.668855,Tuesday,431.63,64.7445,366.8855
BK_01358,16/2/2026,11/5/2026,CH_DIRECT,RACK,2,338.73,Confirmed,TRUE,0,0,338.73,169.365,169.365,0.02,3.3873,Monday,338.73,0,338.73
BK_01359,9/3/2025,2/6/2025,CH_DIRECT,CORP,1,108.28,Confirmed,TRUE,0,0,108.28,108.28,108.28,0.01,1.0828,Monday,108.28,0,108.28
BK_01360,25/2/2026,5/4/2026,CH_WHOLE,RACK,3,915.59,Checked-Out,TRUE,0,0,915.59,305.1966667,305.1966667,0.03,9.1559,Sunday,915.59,0,915.59
BK_01361,25/6/2025,28/7/2025,CH_OTA_BKG,CORP,3,1117.36,Checked-Out,TRUE,0.18,201.1248,916.2352,372.4533333,305.4117333,0.03,9.162352,Monday,1117.36,201.1248,916.2352
BK_01362,12/12/2026,30/12/2026,CH_DIRECT,PROMO,3,1199.76,Checked-Out,TRUE,0,0,1199.76,399.92,399.92,0.03,11.9976,Wednesday,1199.76,0,1199.76
BK_01363,22/11/2025,16/2/2026,CH_WHOLE,RACK,2,174.82,Checked-Out,TRUE,0,0,174.82,87.41,87.41,0.02,1.7482,Monday,174.82,0,174.82
BK_01364,5/4/2026,24/5/2026,CH_OTA_EXP,RACK,1,88.91,Confirmed,TRUE,0.15,13.3365,75.5735,88.91,75.5735,0.01,0.755735,Sunday,88.91,13.3365,75.5735
BK_01365,13/11/2025,14/12/2025,CH_WHOLE,PROMO,3,340.03,Confirmed,TRUE,0,0,340.03,113.3433333,113.3433333,0.03,3.4003,Sunday,340.03,0,340.03
BK_01366,19/1/2026,24/3/2026,CH_DIRECT,PROMO,1,237.81,Checked-Out,TRUE,0,0,237.81,237.81,237.81,0.01,2.3781,Tuesday,237.81,0,237.81
BK_01367,8/2/2025,11/3/2025,CH_WHOLE,CORP,1,196.81,Checked-Out,TRUE,0,0,196.81,196.81,196.81,0.01,1.9681,Tuesday,196.81,0,196.81
BK_01368,10/2/2025,18/4/2025,CH_WHOLE,CORP,1,176.18,Checked-Out,TRUE,0,0,176.18,176.18,176.18,0.01,1.7618,Friday,176.18,0,176.18
BK_01369,6/12/2025,19/1/2026,CH_OTA_EXP,PROMO,3,308.13,Checked-Out,TRUE,0.15,46.2195,261.9105,102.71,87.3035,0.03,2.619105,Monday,308.13,46.2195,261.9105
BK_01371,7/10/2026,8/10/2026,CH_OTA_BKG,NET,1,480.54,Confirmed,FALSE,0.18,0,480.54,480.54,480.54,0.01,4.8054,Thursday,586.0243902,105.4843902,480.54
BK_01372,12/10/2026,31/10/2026,CH_OTA_EXP,PROMO,1,152.94,Checked-Out,TRUE,0.15,22.941,129.999,152.94,129.999,0.01,1.29999,Saturday,152.94,22.941,129.999
BK_01373,29/7/2025,29/8/2025,CH_OTA_BKG,NET,3,828.51,Confirmed,FALSE,0.18,0,828.51,276.17,276.17,0.03,8.2851,Friday,1010.378049,181.8680488,828.51
BK_01376,12/2/2026,2/4/2026,CH_OTA_EXP,NET,2,515.07,Checked-Out,FALSE,0.15,0,515.07,257.535,257.535,0.02,5.1507,Thursday,605.9647059,90.89470588,515.07
BK_01377,20/3/2026,9/4/2026,CH_WHOLE,RACK,2,519.01,Confirmed,TRUE,0,0,519.01,259.505,259.505,0.02,5.1901,Thursday,519.01,0,519.01
BK_01379,10/4/2026,17/5/2026,CH_WHOLE,NET,1,219.96,Checked-Out,FALSE,0,0,219.96,219.96,219.96,0.01,2.1996,Sunday,219.96,0,219.96
BK_01380,26/4/2026,22/5/2026,CH_OTA_EXP,PROMO,1,85.39,Checked-Out,TRUE,0.15,12.8085,72.5815,85.39,72.5815,0.01,0.725815,Friday,85.39,12.8085,72.5815
BK_01382,29/1/2026,2/4/2026,CH_DIRECT,RACK,2,903.4,Confirmed,TRUE,0,0,903.4,451.7,451.7,0.02,9.034,Thursday,903.4,0,903.4
BK_01383,30/1/2026,13/4/2026,CH_OTA_EXP,PROMO,2,963.96,Checked-Out,TRUE,0.15,144.594,819.366,481.98,409.683,0.02,8.19366,Monday,963.96,144.594,819.366
BK_01386,9/10/2026,4/1/2027,CH_OTA_BKG,PROMO,2,668.57,Checked-Out,TRUE,0.18,120.3426,548.2274,334.285,274.1137,0.02,5.482274,Monday,668.57,120.3426,548.2274
BK_01387,31/5/2025,3/7/2025,CH_OTA_EXP,PROMO,1,129.03,Confirmed,TRUE,0.15,19.3545,109.6755,129.03,109.6755,0.01,1.096755,Thursday,129.03,19.3545,109.6755
BK_01389,19/6/2025,13/8/2025,CH_DIRECT,CORP,3,1459.28,Checked-Out,TRUE,0,0,1459.28,486.4266667,486.4266667,0.03,14.5928,Wednesday,1459.28,0,1459.28
BK_01390,27/1/2026,13/4/2026,CH_DIRECT,NET,3,1335.47,Confirmed,FALSE,0,0,1335.47,445.1566667,445.1566667,0.03,13.3547,Monday,1335.47,0,1335.47
BK_01391,14/10/2026,27/12/2026,CH_DIRECT,PROMO,2,788.93,Checked-Out,TRUE,0,0,788.93,394.465,394.465,0.02,7.8893,Sunday,788.93,0,788.93
BK_01392,12/2/2026,13/5/2026,CH_DIRECT,RACK,1,422.88,Confirmed,TRUE,0,0,422.88,422.88,422.88,0.01,4.2288,Wednesday,422.88,0,422.88
BK_01395,6/7/2025,9/9/2025,CH_OTA_BKG,NET,3,1266.11,Confirmed,FALSE,0.18,0,1266.11,422.0366667,422.0366667,0.03,12.6611,Tuesday,1544.036585,277.9265854,1266.11
BK_01399,12/5/2026,7/8/2026,CH_OTA_BKG,RACK,1,191.75,Confirmed,TRUE,0.18,34.515,157.235,191.75,157.235,0.01,1.57235,Friday,191.75,34.515,157.235
BK_01400,13/11/2026,27/1/2027,CH_OTA_BKG,RACK,1,299.38,Confirmed,TRUE,0.18,53.8884,245.4916,299.38,245.4916,0.01,2.454916,Wednesday,299.38,53.8884,245.4916
BK_01401,20/1/2026,8/4/2026,CH_DIRECT,NET,2,795.81,Checked-Out,FALSE,0,0,795.81,397.905,397.905,0.02,7.9581,Wednesday,795.81,0,795.81
BK_01403,13/11/2026,4/1/2027,CH_WHOLE,RACK,2,893.39,Confirmed,TRUE,0,0,893.39,446.695,446.695,0.02,8.9339,Monday,893.39,0,893.39
BK_01404,4/1/2025,4/3/2025,CH_WHOLE,PROMO,1,332.8,Checked-Out,TRUE,0,0,332.8,332.8,332.8,0.01,3.328,Tuesday,332.8,0,332.8
BK_01405,14/10/2025,12/1/2026,CH_OTA_EXP,CORP,2,679.42,Checked-Out,TRUE,0.15,101.913,577.507,339.71,288.7535,0.02,5.77507,Monday,679.42,101.913,577.507
BK_01408,28/8/2025,14/11/2025,CH_WHOLE,NET,3,1011.87,Confirmed,FALSE,0,0,1011.87,337.29,337.29,0.03,10.1187,Friday,1011.87,0,1011.87
BK_01409,23/12/2025,16/2/2026,CH_WHOLE,RACK,3,724.92,Checked-Out,TRUE,0,0,724.92,241.64,241.64,0.03,7.2492,Monday,724.92,0,724.92
BK_01412,10/11/2026,19/1/2027,CH_OTA_EXP,PROMO,1,151.58,Checked-Out,TRUE,0.15,22.737,128.843,151.58,128.843,0.01,1.28843,Tuesday,151.58,22.737,128.843
BK_01414,28/1/2026,5/3/2026,CH_OTA_EXP,CORP,3,840.14,Checked-Out,TRUE,0.15,126.021,714.119,280.0466667,238.0396667,0.03,7.14119,Thursday,840.14,126.021,714.119
BK_01416,18/8/2025,31/10/2025,CH_OTA_BKG,CORP,2,924.54,Checked-Out,TRUE,0.18,166.4172,758.1228,462.27,379.0614,0.02,7.581228,Friday,924.54,166.4172,758.1228
BK_01418,31/3/2025,15/4/2025,CH_OTA_BKG,CORP,3,986.17,Confirmed,TRUE,0.18,177.5106,808.6594,328.7233333,269.5531333,0.03,8.086594,Tuesday,986.17,177.5106,808.6594
BK_01419,29/4/2025,12/7/2025,CH_DIRECT,PROMO,2,961.42,Checked-Out,TRUE,0,0,961.42,480.71,480.71,0.02,9.6142,Saturday,961.42,0,961.42
BK_01421,9/1/2026,6/4/2026,CH_OTA_EXP,PROMO,1,246.03,Checked-Out,TRUE,0.15,36.9045,209.1255,246.03,209.1255,0.01,2.091255,Monday,246.03,36.9045,209.1255
BK_01423,31/5/2025,16/8/2025,CH_DIRECT,PROMO,3,1078.34,Checked-Out,TRUE,0,0,1078.34,359.4466667,359.4466667,0.03,10.7834,Saturday,1078.34,0,1078.34
BK_01424,5/2/2025,23/4/2025,CH_DIRECT,CORP,3,1487.82,Confirmed,TRUE,0,0,1487.82,495.94,495.94,0.03,14.8782,Wednesday,1487.82,0,1487.82
BK_01426,2/3/2025,14/4/2025,CH_OTA_EXP,PROMO,3,1417.39,Confirmed,TRUE,0.15,212.6085,1204.7815,472.4633333,401.5938333,0.03,12.047815,Monday,1417.39,212.6085,1204.7815
BK_01427,19/12/2026,26/12/2026,CH_OTA_EXP,NET,3,733.68,Checked-Out,FALSE,0.15,0,733.68,244.56,244.56,0.03,7.3368,Saturday,863.1529412,129.4729412,733.68
BK_01429,5/2/2026,28/3/2026,CH_OTA_BKG,CORP,2,744.96,Confirmed,TRUE,0.18,134.0928,610.8672,372.48,305.4336,0.02,6.108672,Saturday,744.96,134.0928,610.8672
BK_01430,19/12/2026,28/2/2027,CH_WHOLE,RACK,1,215.84,Checked-Out,TRUE,0,0,215.84,215.84,215.84,0.01,2.1584,Sunday,215.84,0,215.84
BK_01431,25/2/2025,5/4/2025,CH_WHOLE,PROMO,3,413.33,Checked-Out,TRUE,0,0,413.33,137.7766667,137.7766667,0.03,4.1333,Saturday,413.33,0,413.33
BK_01432,10/5/2026,17/6/2026,CH_OTA_EXP,PROMO,1,417.83,Confirmed,TRUE,0.15,62.6745,355.1555,417.83,355.1555,0.01,3.551555,Wednesday,417.83,62.6745,355.1555
BK_01433,29/10/2026,31/10/2026,CH_DIRECT,RACK,3,1229.73,Confirmed,TRUE,0,0,1229.73,409.91,409.91,0.03,12.2973,Saturday,1229.73,0,1229.73
BK_01435,3/7/2025,10/7/2025,CH_OTA_BKG,CORP,3,786.62,Confirmed,TRUE,0.18,141.5916,645.0284,262.2066667,215.0094667,0.03,6.450284,Thursday,786.62,141.5916,645.0284
BK_01437,6/11/2025,3/2/2026,CH_OTA_EXP,NET,3,1488.87,Checked-Out,FALSE,0.15,0,1488.87,496.29,496.29,0.03,14.8887,Tuesday,1751.611765,262.7417647,1488.87
BK_01439,12/1/2026,14/1/2026,CH_OTA_BKG,RACK,1,131.26,Checked-Out,TRUE,0.18,23.6268,107.6332,131.26,107.6332,0.01,1.076332,Wednesday,131.26,23.6268,107.6332
BK_01440,16/11/2026,21/1/2027,CH_OTA_EXP,RACK,3,961.96,Checked-Out,TRUE,0.15,144.294,817.666,320.6533333,272.5553333,0.03,8.17666,Thursday,961.96,144.294,817.666
BK_01441,7/5/2026,12/6/2026,CH_OTA_BKG,PROMO,2,566.72,Checked-Out,TRUE,0.18,102.0096,464.7104,283.36,232.3552,0.02,4.647104,Friday,566.72,102.0096,464.7104
BK_01442,21/12/2026,15/2/2027,CH_DIRECT,PROMO,1,216.6,Checked-Out,TRUE,0,0,216.6,216.6,216.6,0.01,2.166,Monday,216.6,0,216.6
BK_01443,5/7/2026,29/7/2026,CH_WHOLE,RACK,2,627.09,Checked-Out,TRUE,0,0,627.09,313.545,313.545,0.02,6.2709,Wednesday,627.09,0,627.09
BK_01444,27/6/2026,29/8/2026,CH_OTA_BKG,RACK,1,485.59,Confirmed,TRUE,0.18,87.4062,398.1838,485.59,398.1838,0.01,3.981838,Saturday,485.59,87.4062,398.1838
BK_01446,6/5/2025,12/5/2025,CH_OTA_EXP,PROMO,3,443.12,Checked-Out,TRUE,0.15,66.468,376.652,147.7066667,125.5506667,0.03,3.76652,Monday,443.12,66.468,376.652
BK_01447,20/9/2025,25/9/2025,CH_OTA_BKG,RACK,3,616.21,Checked-Out,TRUE,0.18,110.9178,505.2922,205.4033333,168.4307333,0.03,5.052922,Thursday,616.21,110.9178,505.2922
BK_01448,25/6/2025,19/8/2025,CH_OTA_BKG,PROMO,2,198.78,Checked-Out,TRUE,0.18,35.7804,162.9996,99.39,81.4998,0.02,1.629996,Tuesday,198.78,35.7804,162.9996
BK_01450,20/6/2026,5/8/2026,CH_OTA_EXP,RACK,3,1272.9,Confirmed,TRUE,0.15,190.935,1081.965,424.3,360.655,0.03,10.81965,Wednesday,1272.9,190.935,1081.965
BK_01451,7/2/2025,4/3/2025,CH_OTA_EXP,CORP,1,482.12,Checked-Out,TRUE,0.15,72.318,409.802,482.12,409.802,0.01,4.09802,Tuesday,482.12,72.318,409.802
BK_01453,18/3/2025,28/5/2025,CH_DIRECT,CORP,2,705.81,Confirmed,TRUE,0,0,705.81,352.905,352.905,0.02,7.0581,Wednesday,705.81,0,705.81
BK_01454,14/2/2026,14/4/2026,CH_OTA_BKG,CORP,3,775.93,Checked-Out,TRUE,0.18,139.6674,636.2626,258.6433333,212.0875333,0.03,6.362626,Tuesday,775.93,139.6674,636.2626
BK_01455,27/5/2025,4/8/2025,CH_OTA_EXP,RACK,3,1163.17,Checked-Out,TRUE,0.15,174.4755,988.6945,387.7233333,329.5648333,0.03,9.886945,Monday,1163.17,174.4755,988.6945
BK_01456,15/12/2026,8/3/2027,CH_OTA_EXP,CORP,3,1068.22,Checked-Out,TRUE,0.15,160.233,907.987,356.0733333,302.6623333,0.03,9.07987,Monday,1068.22,160.233,907.987
BK_01458,24/1/2026,28/1/2026,CH_OTA_EXP,RACK,2,264.68,Confirmed,TRUE,0.15,39.702,224.978,132.34,112.489,0.02,2.24978,Wednesday,264.68,39.702,224.978
BK_01464,5/7/2025,19/8/2025,CH_WHOLE,NET,3,400.74,Confirmed,FALSE,0,0,400.74,133.58,133.58,0.03,4.0074,Tuesday,400.74,0,400.74
BK_01465,5/12/2026,9/2/2027,CH_OTA_EXP,PROMO,1,239.1,Checked-Out,TRUE,0.15,35.865,203.235,239.1,203.235,0.01,2.03235,Tuesday,239.1,35.865,203.235
BK_01466,1/10/2025,8/10/2025,CH_DIRECT,PROMO,3,1006.97,Checked-Out,TRUE,0,0,1006.97,335.6566667,335.6566667,0.03,10.0697,Wednesday,1006.97,0,1006.97
BK_01469,21/2/2026,3/4/2026,CH_OTA_BKG,RACK,1,386.58,Confirmed,TRUE,0.18,69.5844,316.9956,386.58,316.9956,0.01,3.169956,Friday,386.58,69.5844,316.9956
BK_01471,11/1/2025,7/3/2025,CH_OTA_EXP,NET,2,592.61,Checked-Out,FALSE,0.15,0,592.61,296.305,296.305,0.02,5.9261,Friday,697.1882353,104.5782353,592.61
BK_01472,30/6/2026,28/9/2026,CH_OTA_BKG,NET,1,338.84,Checked-Out,FALSE,0.18,0,338.84,338.84,338.84,0.01,3.3884,Monday,413.2195122,74.3795122,338.84
BK_01473,8/1/2025,4/3/2025,CH_DIRECT,PROMO,3,1073.08,Checked-Out,TRUE,0,0,1073.08,357.6933333,357.6933333,0.03,10.7308,Tuesday,1073.08,0,1073.08
BK_01474,2/12/2026,18/2/2027,CH_OTA_BKG,NET,1,363.3,Checked-Out,FALSE,0.18,0,363.3,363.3,363.3,0.01,3.633,Thursday,443.0487805,79.74878049,363.3
BK_01475,19/8/2025,11/9/2025,CH_OTA_BKG,CORP,1,295.75,Confirmed,TRUE,0.18,53.235,242.515,295.75,242.515,0.01,2.42515,Thursday,295.75,53.235,242.515
BK_01478,7/8/2025,8/8/2025,CH_WHOLE,PROMO,2,940.45,Checked-Out,TRUE,0,0,940.45,470.225,470.225,0.02,9.4045,Friday,940.45,0,940.45
BK_01479,12/6/2026,17/6/2026,CH_WHOLE,NET,1,229.41,Checked-Out,FALSE,0,0,229.41,229.41,229.41,0.01,2.2941,Wednesday,229.41,0,229.41
BK_01480,17/4/2026,30/5/2026,CH_DIRECT,CORP,1,82.16,Checked-Out,TRUE,0,0,82.16,82.16,82.16,0.01,0.8216,Saturday,82.16,0,82.16
