booking_id,booking_date,check_in_date,channel_id,rate_code_id,rooms_sold,gross_room_revenue,status
BK_01330,2025-10-18,2025-11-14,CH_OTA_EXP,CORP,3,900.74,Cancelled
BK_01331,2025-02-28,2025-04-17,CH_OTA_BKG,PROMO,2,882.15,Cancelled
BK_01332,2026-02-05,2026-02-26,CH_OTA_BKG,PROMO,3,767.2,Checked-Out
BK_01333,2025-03-12,2025-05-01,CH_OTA_EXP,PROMO,1,210.1,Checked-Out
BK_01334,2026-11-12,2027-01-12,CH_OTA_EXP,CORP,3,495.75,Checked-Out
BK_01335,2026-12-03,2027-01-31,CH_DIRECT,PROMO,1,496.26,Cancelled
BK_01336,2025-03-07,2025-04-28,CH_OTA_EXP,CORP,3,1347.84,Cancelled
BK_01337,2026-04-19,2026-07-02,CH_OTA_BKG,RACK,2,702.89,Cancelled
BK_01338,2025-12-22,2026-03-22,CH_DIRECT,NET,3,1277.52,Confirmed
BK_01339,2026-03-02,2026-04-03,CH_OTA_EXP,NET,2,483.12,Checked-Out
BK_01340,2025-07-07,2025-10-05,CH_OTA_BKG,NET,3,1431.57,Confirmed
BK_01341,2025-06-11,2025-07-17,CH_DIRECT,RACK,3,1155.44,Confirmed
BK_01342,2026-05-21,2026-07-13,CH_OTA_BKG,CORP,1,397.27,Checked-Out
BK_01343,2025-11-30,2026-01-22,CH_WHOLE,PROMO,2,334.19,Confirmed
BK_01344,2026-04-19,2026-04-23,CH_OTA_BKG,NET,2,448.67,Cancelled
BK_01345,2025-07-19,2025-09-08,CH_OTA_BKG,RACK,2,256.33,Confirmed
BK_01346,2025-12-01,2026-02-25,CH_WHOLE,NET,2,217.32,Checked-Out
BK_01347,2026-11-04,2026-12-06,CH_WHOLE,PROMO,2,849.16,Confirmed
BK_01348,2025-06-24,2025-06-27,CH_OTA_BKG,PROMO,2,264.29,Checked-Out
BK_01349,2026-02-05,2026-02-27,CH_OTA_BKG,RACK,3,584.3,Cancelled
BK_01350,2026-01-02,2026-01-25,CH_OTA_EXP,RACK,3,910.7,Cancelled
BK_01351,2026-12-15,2026-12-22,CH_OTA_BKG,NET,3,628.49,Confirmed
BK_01352,2026-09-05,2026-09-06,CH_OTA_BKG,NET,1,470.1,Cancelled
BK_01353,2025-09-02,2025-09-28,CH_OTA_BKG,RACK,2,183.47,Confirmed
BK_01354,2025-12-12,2026-01-06,CH_OTA_BKG,PROMO,1,414.71,Checked-Out
BK_01355,2025-06-21,2025-07-13,CH_OTA_BKG,NET,3,375.68,Cancelled
BK_01356,2025-11-27,2026-02-07,CH_OTA_EXP,PROMO,3,737.78,Cancelled
BK_01357,2025-05-04,2025-06-03,CH_OTA_EXP,RACK,2,431.63,Confirmed
BK_01358,2026-02-16,2026-05-11,CH_DIRECT,RACK,2,338.73,Confirmed
BK_01359,2025-03-09,2025-06-02,CH_DIRECT,CORP,1,108.28,Confirmed
BK_01360,2026-02-25,2026-04-05,CH_WHOLE,RACK,3,915.59,Checked-Out
BK_01361,2025-06-25,2025-07-28,CH_OTA_BKG,CORP,3,1117.36,Checked-Out
BK_01362,2026-12-12,2026-12-30,CH_DIRECT,PROMO,3,1199.76,Checked-Out
BK_01363,2025-11-22,2026-02-16,CH_WHOLE,RACK,2,174.82,Checked-Out
BK_01364,2026-04-05,2026-05-24,CH_OTA_EXP,RACK,1,88.91,Confirmed
BK_01365,2025-11-13,2025-12-14,CH_WHOLE,PROMO,3,340.03,Confirmed
BK_01366,2026-01-19,2026-03-24,CH_DIRECT,PROMO,1,237.81,Checked-Out
BK_01367,2025-02-08,2025-03-11,CH_WHOLE,CORP,1,196.81,Checked-Out
BK_01368,2025-02-10,2025-04-18,CH_WHOLE,CORP,1,176.18,Checked-Out
BK_01369,2025-12-06,2026-01-19,CH_OTA_EXP,PROMO,3,308.13,Checked-Out
BK_01370,2025-09-12,2025-12-09,CH_OTA_EXP,NET,3,645.26,Cancelled
BK_01371,2026-10-07,2026-10-08,CH_OTA_BKG,NET,1,480.54,Confirmed
BK_01372,2026-10-12,2026-10-31,CH_OTA_EXP,PROMO,1,152.94,Checked-Out
BK_01373,2025-07-29,2025-08-29,CH_OTA_BKG,NET,3,828.51,Confirmed
BK_01374,2025-07-22,2025-08-23,CH_WHOLE,PROMO,3,553.7,Cancelled
BK_01375,2026-08-14,2026-10-11,CH_OTA_EXP,CORP,2,227.21,Cancelled
BK_01376,2026-02-12,2026-04-02,CH_OTA_EXP,NET,2,515.07,Checked-Out
BK_01377,2026-03-20,2026-04-09,CH_WHOLE,RACK,2,519.01,Confirmed
BK_01378,2025-11-04,2026-01-20,CH_OTA_EXP,PROMO,2,479.58,Cancelled
BK_01379,2026-04-10,2026-05-17,CH_WHOLE,NET,1,219.96,Checked-Out
BK_01380,2026-04-26,2026-05-22,CH_OTA_EXP,PROMO,1,85.39,Checked-Out
BK_01381,2026-01-19,2026-03-23,CH_WHOLE,NET,2,975.21,Cancelled
BK_01382,2026-01-29,2026-04-02,CH_DIRECT,RACK,2,903.4,Confirmed
BK_01383,2026-01-30,2026-04-13,CH_OTA_EXP,PROMO,2,963.96,Checked-Out
BK_01384,2025-12-23,2026-02-27,CH_WHOLE,CORP,3,312.71,Cancelled
BK_01385,2026-03-11,2026-04-12,CH_OTA_EXP,NET,1,467.02,Cancelled
BK_01386,2026-10-09,2027-01-04,CH_OTA_BKG,PROMO,2,668.57,Checked-Out
BK_01387,2025-05-31,2025-07-03,CH_OTA_EXP,PROMO,1,129.03,Confirmed
BK_01388,2026-10-22,2026-12-11,CH_WHOLE,RACK,3,1386.54,Cancelled
BK_01389,2025-06-19,2025-08-13,CH_DIRECT,CORP,3,1459.28,Checked-Out
BK_01390,2026-01-27,2026-04-13,CH_DIRECT,NET,3,1335.47,Confirmed
BK_01391,2026-10-14,2026-12-27,CH_DIRECT,PROMO,2,788.93,Checked-Out
BK_01392,2026-02-12,2026-05-13,CH_DIRECT,RACK,1,422.88,Confirmed
BK_01393,2025-04-10,2025-04-19,CH_WHOLE,NET,3,603.31,Cancelled
BK_01394,2025-06-24,2025-07-17,CH_DIRECT,PROMO,3,409.26,Cancelled
BK_01395,2025-07-06,2025-09-09,CH_OTA_BKG,NET,3,1266.11,Confirmed
BK_01396,2025-07-25,2025-08-02,CH_OTA_EXP,PROMO,2,985.68,Cancelled
BK_01397,2026-03-28,2026-06-17,CH_OTA_BKG,PROMO,1,203.11,Cancelled
BK_01398,2025-05-08,2025-06-13,CH_OTA_BKG,CORP,1,325.97,Cancelled
BK_01399,2026-05-12,2026-08-07,CH_OTA_BKG,RACK,1,191.75,Confirmed
BK_01400,2026-11-13,2027-01-27,CH_OTA_BKG,RACK,1,299.38,Confirmed
BK_01401,2026-01-20,2026-04-08,CH_DIRECT,NET,2,795.81,Checked-Out
BK_01402,2026-03-16,2026-04-29,CH_DIRECT,CORP,2,846.15,Cancelled
BK_01403,2026-11-13,2027-01-04,CH_WHOLE,RACK,2,893.39,Confirmed
BK_01404,2025-01-04,2025-03-04,CH_WHOLE,PROMO,1,332.8,Checked-Out
BK_01405,2025-10-14,2026-01-12,CH_OTA_EXP,CORP,2,679.42,Checked-Out
BK_01406,2026-05-02,2026-07-07,CH_WHOLE,PROMO,1,494.2,Cancelled
BK_01407,2025-01-18,2025-04-10,CH_DIRECT,RACK,3,650.16,Cancelled
BK_01408,2025-08-28,2025-11-14,CH_WHOLE,NET,3,1011.87,Confirmed
BK_01409,2025-12-23,2026-02-16,CH_WHOLE,RACK,3,724.92,Checked-Out
BK_01410,2025-07-19,2025-08-07,CH_OTA_BKG,PROMO,2,829.33,Cancelled
BK_01411,2026-11-21,2027-01-31,CH_WHOLE,PROMO,2,962.24,Cancelled
BK_01412,2026-11-10,2027-01-19,CH_OTA_EXP,PROMO,1,151.58,Checked-Out
BK_01413,2026-12-18,2026-12-30,CH_OTA_BKG,NET,3,276.82,Cancelled
BK_01414,2026-01-28,2026-03-05,CH_OTA_EXP,CORP,3,840.14,Checked-Out
BK_01415,2025-05-07,2025-08-01,CH_OTA_EXP,NET,1,414.13,Cancelled
BK_01416,2025-08-18,2025-10-31,CH_OTA_BKG,CORP,2,924.54,Checked-Out
BK_01417,2026-01-26,2026-04-20,CH_WHOLE,PROMO,1,188.82,Cancelled
BK_01418,2025-03-31,2025-04-15,CH_OTA_BKG,CORP,3,986.17,Confirmed
BK_01419,2025-04-29,2025-07-12,CH_DIRECT,PROMO,2,961.42,Checked-Out
BK_01420,2025-01-02,2025-02-11,CH_OTA_BKG,PROMO,2,983.07,Cancelled
BK_01421,2026-01-09,2026-04-06,CH_OTA_EXP,PROMO,1,246.03,Checked-Out
BK_01422,2026-04-17,2026-05-28,CH_OTA_EXP,CORP,1,289.93,Cancelled
BK_01423,2025-05-31,2025-08-16,CH_DIRECT,PROMO,3,1078.34,Checked-Out
BK_01424,2025-02-05,2025-04-23,CH_DIRECT,CORP,3,1487.82,Confirmed
BK_01425,2025-10-08,2025-12-21,CH_WHOLE,PROMO,2,404.86,Cancelled
BK_01426,2025-03-02,2025-04-14,CH_OTA_EXP,PROMO,3,1417.39,Confirmed
BK_01427,2026-12-19,2026-12-26,CH_OTA_EXP,NET,3,733.68,Checked-Out
BK_01428,2025-06-13,2025-06-16,CH_WHOLE,CORP,2,729.43,Cancelled
BK_01429,2026-02-05,2026-03-28,CH_OTA_BKG,CORP,2,744.96,Confirmed
BK_01430,2026-12-19,2027-02-28,CH_WHOLE,RACK,1,215.84,Checked-Out
BK_01431,2025-02-25,2025-04-05,CH_WHOLE,PROMO,3,413.33,Checked-Out
BK_01432,2026-05-10,2026-06-17,CH_OTA_EXP,PROMO,1,417.83,Confirmed
BK_01433,2026-10-29,2026-10-31,CH_DIRECT,RACK,3,1229.73,Confirmed
BK_01434,2026-01-21,2026-03-17,CH_OTA_EXP,RACK,1,229.35,Cancelled
BK_01435,2025-07-03,2025-07-10,CH_OTA_BKG,CORP,3,786.62,Confirmed
BK_01436,2026-10-05,2026-11-26,CH_OTA_EXP,RACK,1,181.16,Cancelled
BK_01437,2025-11-06,2026-02-03,CH_OTA_EXP,NET,3,1488.87,Checked-Out
BK_01438,2026-11-06,2026-11-18,CH_WHOLE,NET,2,691.16,Cancelled
BK_01439,2026-01-12,2026-01-14,CH_OTA_BKG,RACK,1,131.26,Checked-Out
BK_01440,2026-11-16,2027-01-21,CH_OTA_EXP,RACK,3,961.96,Checked-Out
BK_01441,2026-05-07,2026-06-12,CH_OTA_BKG,PROMO,2,566.72,Checked-Out
BK_01442,2026-12-21,2027-02-15,CH_DIRECT,PROMO,1,216.6,Checked-Out
BK_01443,2026-07-05,2026-07-29,CH_WHOLE,RACK,2,627.09,Checked-Out
BK_01444,2026-06-27,2026-08-29,CH_OTA_BKG,RACK,1,485.59,Confirmed
BK_01445,2025-07-05,2025-09-20,CH_OTA_EXP,RACK,3,803.51,Cancelled
BK_01446,2025-05-06,2025-05-12,CH_OTA_EXP,PROMO,3,443.12,Checked-Out
BK_01447,2025-09-20,2025-09-25,CH_OTA_BKG,RACK,3,616.21,Checked-Out
BK_01448,2025-06-25,2025-08-19,CH_OTA_BKG,PROMO,2,198.78,Checked-Out
BK_01449,2025-10-28,2026-01-21,CH_WHOLE,PROMO,3,857.96,Cancelled
BK_01450,2026-06-20,2026-08-05,CH_OTA_EXP,RACK,3,1272.9,Confirmed
BK_01451,2025-02-07,2025-03-04,CH_OTA_EXP,CORP,1,482.12,Checked-Out
BK_01452,2026-07-20,2026-08-17,CH_DIRECT,CORP,1,386.22,Cancelled
BK_01453,2025-03-18,2025-05-28,CH_DIRECT,CORP,2,705.81,Confirmed
BK_01454,2026-02-14,2026-04-14,CH_OTA_BKG,CORP,3,775.93,Checked-Out
BK_01455,2025-05-27,2025-08-04,CH_OTA_EXP,RACK,3,1163.17,Checked-Out
BK_01456,2026-12-15,2027-03-08,CH_OTA_EXP,CORP,3,1068.22,Checked-Out
BK_01457,2026-09-12,2026-10-03,CH_WHOLE,PROMO,2,993.66,Cancelled
BK_01458,2026-01-24,2026-01-28,CH_OTA_EXP,RACK,2,264.68,Confirmed
BK_01459,2026-12-02,2027-02-11,CH_WHOLE,RACK,2,697.75,Cancelled
BK_01460,2025-12-08,2026-01-12,CH_OTA_EXP,PROMO,2,168.29,Cancelled
BK_01461,2025-08-16,2025-10-04,CH_OTA_BKG,RACK,1,301.12,Cancelled
BK_01462,2026-08-26,2026-10-28,CH_OTA_BKG,CORP,3,960.92,Cancelled
BK_01463,2026-07-19,2026-08-23,CH_OTA_BKG,RACK,1,213.56,Cancelled
BK_01464,2025-07-05,2025-08-19,CH_WHOLE,NET,3,400.74,Confirmed
BK_01465,2026-12-05,2027-02-09,CH_OTA_EXP,PROMO,1,239.1,Checked-Out
BK_01466,2025-10-01,2025-10-08,CH_DIRECT,PROMO,3,1006.97,Checked-Out
BK_01467,2026-04-14,2026-05-08,CH_WHOLE,CORP,2,581.87,Cancelled
BK_01468,2026-03-15,2026-05-21,CH_OTA_EXP,CORP,3,1320.98,Cancelled
BK_01469,2026-02-21,2026-04-03,CH_OTA_BKG,RACK,1,386.58,Confirmed
BK_01470,2025-06-19,2025-09-01,CH_OTA_BKG,RACK,3,600.17,Cancelled
BK_01471,2025-01-11,2025-03-07,CH_OTA_EXP,NET,2,592.61,Checked-Out
BK_01472,2026-06-30,2026-09-28,CH_OTA_BKG,NET,1,338.84,Checked-Out
BK_01473,2025-01-08,2025-03-04,CH_DIRECT,PROMO,3,1073.08,Checked-Out
BK_01474,2026-12-02,2027-02-18,CH_OTA_BKG,NET,1,363.3,Checked-Out
BK_01475,2025-08-19,2025-09-11,CH_OTA_BKG,CORP,1,295.75,Confirmed
BK_01476,2026-03-09,2026-05-12,CH_WHOLE,PROMO,2,974.57,Cancelled
BK_01477,2026-11-27,2026-12-29,CH_OTA_BKG,CORP,2,565.82,Cancelled
BK_01478,2025-08-07,2025-08-08,CH_WHOLE,PROMO,2,940.45,Checked-Out
BK_01479,2026-06-12,2026-06-17,CH_WHOLE,NET,1,229.41,Checked-Out
BK_01480,2026-04-17,2026-05-30,CH_DIRECT,CORP,1,82.16,Checked-Out
BK_01481,2025-07-10,2025-08-31,CH_DIRECT,RACK,1,260.94,Confirmed
BK_01482,2025-03-28,2025-06-04,CH_OTA_EXP,NET,1,463.51,Confirmed
BK_01483,2025-06-09,2025-09-02,CH_DIRECT,PROMO,2,492.1,Cancelled
BK_01484,2026-01-09,2026-03-05,CH_OTA_EXP,CORP,1,495.54,Checked-Out
BK_01485,2026-03-26,2026-04-16,CH_OTA_EXP,CORP,3,786.79,Cancelled
BK_01486,2026-12-28,2027-01-23,CH_OTA_BKG,PROMO,2,193.82,Cancelled
BK_01487,2026-03-08,2026-04-20,CH_OTA_BKG,PROMO,3,490.73,Cancelled
BK_01488,2026-11-13,2026-12-18,CH_OTA_BKG,NET,2,622.1,Checked-Out
BK_01489,2025-05-11,2025-06-22,CH_WHOLE,NET,1,126.09,Confirmed
BK_01490,2025-01-22,2025-02-08,CH_OTA_EXP,CORP,3,257.2,Checked-Out
BK_01491,2025-08-31,2025-09-07,CH_DIRECT,NET,3,1169.16,Cancelled
BK_01492,2026-05-07,2026-06-14,CH_DIRECT,NET,1,399.58,Confirmed
BK_01493,2026-09-25,2026-10-15,CH_OTA_EXP,PROMO,2,804.05,Cancelled
BK_01494,2026-12-19,2027-01-20,CH_WHOLE,PROMO,2,753.43,Confirmed
BK_01495,2026-12-19,2027-02-22,CH_OTA_EXP,PROMO,3,1032.42,Confirmed
BK_01496,2025-08-23,2025-09-08,CH_OTA_EXP,NET,1,195.02,Confirmed
BK_01497,2025-05-30,2025-07-24,CH_OTA_BKG,PROMO,1,443.03,Cancelled
BK_01498,2026-02-22,2026-05-01,CH_DIRECT,PROMO,1,221.19,Cancelled
BK_01499,2025-03-04,2025-05-09,CH_WHOLE,RACK,2,252.45,Cancelled
BK_01500,2025-10-15,2025-11-29,CH_WHOLE,PROMO,2,911.89,Confirmed
BK_01501,2025-02-11,2025-02-12,CH_OTA_BKG,CORP,1,199.83,Cancelled
BK_01502,2026-09-14,2026-09-27,CH_WHOLE,PROMO,2,956.6,Cancelled
BK_01503,2025-12-09,2026-01-17,CH_OTA_BKG,RACK,3,257.21,Checked-Out
BK_01504,2025-05-14,2025-06-26,CH_DIRECT,CORP,3,1221.3,Checked-Out
BK_01505,2026-09-12,2026-10-30,CH_OTA_EXP,CORP,1,325.42,Confirmed
BK_01506,2025-04-19,2025-05-06,CH_OTA_BKG,RACK,3,1460.1,Checked-Out
BK_01507,2025-07-15,2025-08-09,CH_WHOLE,RACK,1,475.56,Checked-Out
BK_01508,2025-12-18,2026-01-26,CH_WHOLE,PROMO,3,1148.17,Confirmed
BK_01509,2025-05-11,2025-06-05,CH_WHOLE,CORP,3,1468.66,Cancelled
BK_01510,2026-04-05,2026-06-25,CH_OTA_BKG,NET,1,282.78,Checked-Out
BK_01511,2026-05-31,2026-06-03,CH_OTA_EXP,CORP,3,1459.03,Cancelled
BK_01512,2025-02-16,2025-04-30,CH_OTA_BKG,PROMO,3,1266.31,Cancelled
BK_01513,2026-12-03,2027-02-10,CH_OTA_BKG,PROMO,2,790.61,Cancelled
BK_01514,2026-07-30,2026-09-18,CH_WHOLE,CORP,1,157.31,Confirmed
BK_01515,2026-08-09,2026-09-06,CH_OTA_BKG,NET,3,1131.77,Checked-Out
BK_01516,2025-09-23,2025-11-01,CH_OTA_EXP,CORP,3,578.33,Confirmed
BK_01517,2025-06-25,2025-07-24,CH_OTA_BKG,PROMO,2,192.84,Confirmed
BK_01518,2025-10-12,2025-10-30,CH_DIRECT,RACK,3,1474.83,Confirmed
BK_01519,2026-07-02,2026-07-17,CH_OTA_BKG,CORP,3,1002.5,Cancelled
BK_01520,2025-11-29,2025-12-10,CH_DIRECT,PROMO,2,914.6,Cancelled
BK_01521,2025-11-29,2025-12-07,CH_OTA_BKG,CORP,1,386.8,Cancelled
BK_01522,2025-06-30,2025-08-02,CH_OTA_BKG,RACK,3,1179.67,Cancelled
BK_01523,2026-11-01,2026-12-04,CH_OTA_EXP,NET,1,216.19,Confirmed
BK_01524,2026-08-19,2026-11-08,CH_WHOLE,PROMO,2,354.65,Checked-Out
BK_01525,2026-03-21,2026-05-08,CH_OTA_EXP,NET,1,288.3,Cancelled
BK_01526,2025-07-09,2025-08-01,CH_OTA_EXP,NET,3,467.31,Cancelled
BK_01527,2025-01-22,2025-03-03,CH_OTA_EXP,PROMO,2,737.39,Confirmed
BK_01528,2025-03-13,2025-04-01,CH_OTA_BKG,NET,1,271.11,Checked-Out
BK_01529,2026-02-17,2026-03-02,CH_OTA_EXP,RACK,3,365.66,Cancelled
BK_01530,2025-01-22,2025-02-06,CH_OTA_BKG,RACK,1,184.3,Confirmed
BK_01531,2025-10-02,2025-10-21,CH_OTA_BKG,RACK,1,307.8,Cancelled
BK_01532,2026-12-26,2027-01-06,CH_OTA_EXP,PROMO,2,798.12,Cancelled
BK_01533,2025-06-17,2025-07-27,CH_DIRECT,NET,1,182.4,Checked-Out
BK_01534,2026-12-10,2027-01-14,CH_OTA_BKG,RACK,1,123.18,Cancelled
BK_01535,2025-04-16,2025-06-21,CH_WHOLE,PROMO,1,463.11,Confirmed
BK_01536,2025-08-21,2025-10-15,CH_WHOLE,PROMO,2,710.51,Confirmed
BK_01537,2026-12-02,2027-01-21,CH_OTA_BKG,NET,1,496.12,Confirmed
BK_01538,2025-04-15,2025-05-22,CH_DIRECT,RACK,3,660.49,Cancelled
BK_01539,2025-03-28,2025-04-03,CH_OTA_EXP,PROMO,2,605.6,Checked-Out
BK_01540,2025-07-05,2025-09-30,CH_WHOLE,PROMO,3,1105.82,Checked-Out
BK_01541,2025-10-21,2025-12-05,CH_OTA_BKG,CORP,2,715.85,Cancelled
BK_01542,2026-12-30,2027-01-09,CH_OTA_BKG,PROMO,3,424.7,Confirmed
BK_01543,2026-02-04,2026-04-03,CH_WHOLE,RACK,1,322.69,Checked-Out
BK_01544,2025-10-13,2025-11-01,CH_OTA_BKG,CORP,1,156.39,Cancelled
BK_01545,2025-12-28,2026-02-07,CH_WHOLE,NET,2,742.47,Cancelled
BK_01546,2026-09-09,2026-11-30,CH_DIRECT,PROMO,3,1401.22,Cancelled
BK_01547,2026-03-05,2026-05-15,CH_WHOLE,NET,3,915.63,Confirmed
BK_01548,2026-01-29,2026-02-09,CH_WHOLE,PROMO,3,349.94,Cancelled
BK_01549,2025-01-03,2025-01-30,CH_OTA_BKG,CORP,3,837.15,Confirmed
BK_01550,2025-04-23,2025-05-01,CH_DIRECT,CORP,1,203.77,Confirmed
BK_01551,2026-07-19,2026-09-11,CH_OTA_EXP,PROMO,1,103.46,Confirmed
BK_01552,2025-05-01,2025-07-30,CH_OTA_EXP,NET,3,273.2,Cancelled
BK_01553,2026-01-16,2026-01-23,CH_OTA_BKG,RACK,2,863.45,Confirmed
BK_01554,2025-01-31,2025-02-19,CH_DIRECT,PROMO,1,182.92,Confirmed
BK_01555,2026-08-06,2026-09-29,CH_OTA_EXP,PROMO,2,784.59,Checked-Out
BK_01556,2026-06-25,2026-09-23,CH_DIRECT,NET,2,766.95,Cancelled
BK_01557,2026-10-23,2027-01-20,CH_OTA_BKG,CORP,1,145.47,Checked-Out
BK_01558,2025-02-02,2025-04-21,CH_OTA_EXP,PROMO,1,246.48,Cancelled
BK_01559,2026-11-28,2027-01-26,CH_DIRECT,CORP,3,526.42,Confirmed
BK_01560,2025-10-06,2025-10-18,CH_WHOLE,PROMO,3,506.95,Checked-Out
BK_01561,2025-02-27,2025-03-28,CH_WHOLE,PROMO,3,1469.74,Checked-Out
BK_01562,2025-03-21,2025-06-18,CH_WHOLE,NET,2,708.27,Cancelled
BK_01563,2026-01-25,2026-02-16,CH_OTA_BKG,CORP,3,774.52,Cancelled
BK_01564,2025-04-22,2025-05-06,CH_OTA_BKG,CORP,3,1221.28,Cancelled
BK_01565,2025-01-29,2025-03-01,CH_DIRECT,PROMO,3,374.15,Confirmed
BK_01566,2026-09-04,2026-09-06,CH_DIRECT,PROMO,3,494.17,Confirmed
BK_01567,2025-09-04,2025-10-09,CH_OTA_BKG,RACK,3,1482.98,Cancelled
BK_01568,2025-02-16,2025-02-23,CH_DIRECT,RACK,2,167.12,Cancelled
BK_01569,2025-10-17,2025-12-07,CH_OTA_EXP,CORP,2,769.58,Confirmed
BK_01570,2026-12-21,2027-03-18,CH_OTA_BKG,CORP,2,913.07,Checked-Out
BK_01571,2025-04-14,2025-06-18,CH_OTA_EXP,RACK,3,1243.05,Cancelled
BK_01572,2026-08-24,2026-08-29,CH_DIRECT,PROMO,1,366.6,Confirmed
BK_01573,2026-10-03,2026-10-15,CH_OTA_EXP,PROMO,3,1064.32,Checked-Out
BK_01574,2025-06-14,2025-08-18,CH_DIRECT,NET,1,222.39,Cancelled
BK_01575,2026-10-01,2026-11-26,CH_OTA_BKG,NET,1,167.7,Checked-Out
BK_01576,2026-09-14,2026-09-24,CH_OTA_EXP,NET,1,417.99,Confirmed
BK_01577,2025-11-13,2026-01-23,CH_OTA_BKG,NET,1,271.02,Confirmed
BK_01578,2025-10-30,2025-11-20,CH_OTA_BKG,CORP,3,697.79,Confirmed
BK_01579,2025-03-14,2025-04-06,CH_WHOLE,CORP,2,981.93,Cancelled
BK_01580,2026-10-28,2026-11-15,CH_OTA_BKG,NET,1,232.66,Cancelled
BK_01581,2026-02-15,2026-04-09,CH_OTA_EXP,NET,2,590.48,Checked-Out
BK_01582,2025-11-18,2026-01-05,CH_OTA_BKG,NET,3,807.12,Checked-Out
BK_01583,2025-02-13,2025-05-04,CH_OTA_BKG,PROMO,3,1274.76,Confirmed
BK_01584,2025-06-08,2025-06-22,CH_DIRECT,NET,1,319.46,Confirmed
BK_01585,2025-08-17,2025-10-06,CH_WHOLE,RACK,2,551.34,Checked-Out
BK_01586,2026-07-02,2026-08-31,CH_OTA_BKG,RACK,1,387.35,Cancelled
BK_01587,2026-03-20,2026-04-15,CH_WHOLE,CORP,1,213.26,Checked-Out
BK_01588,2026-05-13,2026-06-10,CH_WHOLE,RACK,2,541.85,Checked-Out
BK_01589,2025-06-09,2025-08-09,CH_OTA_EXP,PROMO,2,637.29,Checked-Out
BK_01590,2026-01-25,2026-02-02,CH_DIRECT,NET,2,339.27,Confirmed
BK_01591,2025-01-24,2025-04-22,CH_WHOLE,CORP,2,693.98,Confirmed
BK_01592,2025-05-26,2025-06-04,CH_DIRECT,NET,1,205.3,Checked-Out
BK_01593,2026-04-08,2026-06-01,CH_OTA_EXP,CORP,1,428.83,Confirmed
BK_01594,2026-03-15,2026-04-28,CH_DIRECT,PROMO,1,226.7,Cancelled
BK_01595,2026-05-09,2026-07-09,CH_OTA_EXP,NET,2,926.58,Checked-Out
BK_01596,2026-02-03,2026-02-05,CH_OTA_EXP,RACK,3,1081.63,Checked-Out
BK_01597,2025-05-29,2025-07-10,CH_DIRECT,RACK,1,456.53,Confirmed
BK_01598,2026-05-27,2026-07-07,CH_OTA_BKG,NET,2,597.38,Confirmed
BK_01599,2026-04-07,2026-04-24,CH_WHOLE,RACK,1,171.82,Confirmed
BK_01600,2026-03-07,2026-06-05,CH_OTA_EXP,NET,1,226.2,Confirmed
BK_01601,2026-11-27,2027-02-09,CH_OTA_BKG,CORP,2,173.6,Cancelled
BK_01602,2026-05-30,2026-06-15,CH_WHOLE,NET,2,504.72,Cancelled
BK_01603,2026-07-10,2026-09-03,CH_DIRECT,RACK,1,272.71,Cancelled
BK_01604,2025-07-01,2025-09-10,CH_OTA_EXP,NET,2,399.42,Checked-Out
BK_01605,2026-12-07,2027-03-05,CH_WHOLE,CORP,3,1021.67,Confirmed
BK_01606,2025-03-31,2025-04-14,CH_OTA_BKG,RACK,3,1414.95,Confirmed
BK_01607,2026-05-24,2026-08-12,CH_OTA_BKG,NET,3,972.35,Confirmed
BK_01608,2026-11-15,2026-12-23,CH_WHOLE,PROMO,1,406.29,Checked-Out
BK_01609,2026-01-26,2026-02-10,CH_OTA_EXP,NET,1,227.26,Cancelled
BK_01610,2026-02-27,2026-05-21,CH_WHOLE,RACK,2,817.04,Checked-Out
BK_01611,2025-10-18,2025-11-22,CH_DIRECT,CORP,2,725.57,Confirmed
BK_01612,2026-03-01,2026-03-06,CH_OTA_BKG,RACK,1,412.01,Checked-Out
BK_01613,2026-09-07,2026-10-18,CH_DIRECT,PROMO,3,1490.96,Confirmed
BK_01614,2026-07-24,2026-09-13,CH_OTA_EXP,NET,1,416.56,Checked-Out
BK_01615,2026-03-16,2026-04-02,CH_WHOLE,PROMO,2,919.5,Checked-Out
BK_01616,2025-06-12,2025-08-07,CH_OTA_EXP,RACK,3,1249.48,Checked-Out
BK_01617,2025-05-02,2025-07-22,CH_WHOLE,CORP,3,440.41,Cancelled
BK_01618,2025-07-28,2025-08-09,CH_OTA_BKG,RACK,2,169.69,Checked-Out
BK_01619,2025-06-06,2025-06-10,CH_OTA_BKG,NET,1,391.78,Confirmed
BK_01620,2026-04-10,2026-07-01,CH_DIRECT,PROMO,1,354.06,Confirmed
BK_01621,2025-11-01,2025-11-26,CH_OTA_EXP,NET,2,713.78,Cancelled
BK_01622,2025-03-26,2025-04-14,CH_OTA_BKG,RACK,1,272.83,Checked-Out
BK_01623,2025-05-06,2025-05-20,CH_OTA_EXP,CORP,2,911.47,Confirmed
BK_01624,2025-03-21,2025-05-24,CH_DIRECT,PROMO,2,244.56,Confirmed
BK_01625,2026-02-28,2026-03-10,CH_WHOLE,RACK,1,368.68,Cancelled
BK_01626,2025-11-18,2026-02-08,CH_WHOLE,PROMO,1,205.48,Confirmed
BK_01627,2026-11-07,2027-01-19,CH_OTA_BKG,RACK,2,994.74,Cancelled
