booking_id,booking_date,check_in_date,channel_id,rate_code_id,rooms_sold,gross_room_revenue,status,is_commissionable,default_commission_rate,commission_cost,net_room_revenue,OCC,Day Name,true_gross_room_revenue,true_commission_cost,true_net_room_revenue,ADR,net_ADR,net_RevPAR
BK_00920,2/3/2026,30/4/2026,CH_WHOLE,PROMO,2,587.91,Checked-Out,TRUE,0,0,587.91,0.02,Thursday,587.91,0,587.91,293.955,293.955,5.8791
BK_00921,6/4/2026,26/5/2026,CH_DIRECT,PROMO,1,258.4,Confirmed,TRUE,0,0,258.4,0.01,Tuesday,258.4,0,258.4,258.4,258.4,2.584
BK_00922,15/8/2026,18/10/2026,CH_OTA_EXP,CORP,2,938.31,Checked-Out,TRUE,0.15,140.7465,797.5635,0.02,Sunday,938.31,140.7465,797.5635,469.155,398.78175,7.975635
BK_00923,11/1/2026,16/1/2026,CH_OTA_BKG,NET,3,704.41,Checked-Out,FALSE,0.18,0,704.41,0.03,Friday,859.0365854,154.6265854,704.41,286.3455285,234.8033333,7.0441
BK_00925,22/4/2026,28/6/2026,CH_OTA_BKG,RACK,1,278.43,Checked-Out,TRUE,0.18,50.1174,228.3126,0.01,Sunday,278.43,50.1174,228.3126,278.43,228.3126,2.283126
BK_00927,2/7/2026,4/7/2026,CH_WHOLE,NET,3,1381.63,Checked-Out,FALSE,0,0,1381.63,0.03,Saturday,1381.63,0,1381.63,460.5433333,460.5433333,13.8163
BK_00928,6/12/2025,29/1/2026,CH_DIRECT,CORP,2,300.71,Checked-Out,TRUE,0,0,300.71,0.02,Thursday,300.71,0,300.71,150.355,150.355,3.0071
BK_00929,4/9/2026,13/10/2026,CH_DIRECT,RACK,3,836.18,Confirmed,TRUE,0,0,836.18,0.03,Tuesday,836.18,0,836.18,278.7266667,278.7266667,8.3618
BK_00930,10/8/2026,17/8/2026,CH_DIRECT,RACK,2,567.2,Confirmed,TRUE,0,0,567.2,0.02,Monday,567.2,0,567.2,283.6,283.6,5.672
BK_00932,21/9/2025,23/9/2025,CH_OTA_BKG,PROMO,3,1171.1,Checked-Out,TRUE,0.18,210.798,960.302,0.03,Tuesday,1171.1,210.798,960.302,390.3666667,320.1006667,9.60302
BK_00933,3/4/2026,21/5/2026,CH_OTA_EXP,CORP,3,537.61,Confirmed,TRUE,0.15,80.6415,456.9685,0.03,Thursday,537.61,80.6415,456.9685,179.2033333,152.3228333,4.569685
BK_00934,25/6/2026,30/6/2026,CH_DIRECT,RACK,1,330.13,Confirmed,TRUE,0,0,330.13,0.01,Tuesday,330.13,0,330.13,330.13,330.13,3.3013
BK_00935,23/5/2026,15/7/2026,CH_WHOLE,PROMO,3,794.63,Checked-Out,TRUE,0,0,794.63,0.03,Wednesday,794.63,0,794.63,264.8766667,264.8766667,7.9463
BK_00936,21/6/2025,18/7/2025,CH_DIRECT,RACK,3,573.14,Confirmed,TRUE,0,0,573.14,0.03,Friday,573.14,0,573.14,191.0466667,191.0466667,5.7314
BK_00937,23/2/2025,17/3/2025,CH_WHOLE,NET,2,413.15,Checked-Out,FALSE,0,0,413.15,0.02,Monday,413.15,0,413.15,206.575,206.575,4.1315
BK_00938,30/6/2026,30/7/2026,CH_WHOLE,NET,2,380.61,Checked-Out,FALSE,0,0,380.61,0.02,Thursday,380.61,0,380.61,190.305,190.305,3.8061
BK_00939,22/3/2026,24/3/2026,CH_DIRECT,NET,2,729.93,Checked-Out,FALSE,0,0,729.93,0.02,Tuesday,729.93,0,729.93,364.965,364.965,7.2993
BK_00940,1/12/2026,7/12/2026,CH_OTA_BKG,CORP,2,672.81,Checked-Out,TRUE,0.18,121.1058,551.7042,0.02,Monday,672.81,121.1058,551.7042,336.405,275.8521,5.517042
BK_00941,7/10/2025,19/11/2025,CH_DIRECT,CORP,1,187.24,Checked-Out,TRUE,0,0,187.24,0.01,Wednesday,187.24,0,187.24,187.24,187.24,1.8724
BK_00942,5/2/2026,6/4/2026,CH_OTA_EXP,PROMO,3,665.13,Checked-Out,TRUE,0.15,99.7695,565.3605,0.03,Monday,665.13,99.7695,565.3605,221.71,188.4535,5.653605
BK_00943,4/7/2025,14/8/2025,CH_OTA_BKG,RACK,1,85.02,Confirmed,TRUE,0.18,15.3036,69.7164,0.01,Thursday,85.02,15.3036,69.7164,85.02,69.7164,0.697164
BK_00945,17/7/2025,22/7/2025,CH_OTA_BKG,RACK,1,474.17,Checked-Out,TRUE,0.18,85.3506,388.8194,0.01,Tuesday,474.17,85.3506,388.8194,474.17,388.8194,3.888194
BK_00946,11/8/2025,27/10/2025,CH_OTA_BKG,RACK,1,439.71,Confirmed,TRUE,0.18,79.1478,360.5622,0.01,Monday,439.71,79.1478,360.5622,439.71,360.5622,3.605622
BK_00948,24/4/2026,18/7/2026,CH_OTA_BKG,NET,2,806.26,Checked-Out,FALSE,0.18,0,806.26,0.02,Saturday,983.2439024,176.9839024,806.26,491.6219512,403.13,8.0626
BK_00949,15/11/2026,27/12/2026,CH_DIRECT,PROMO,1,196.46,Confirmed,TRUE,0,0,196.46,0.01,Sunday,196.46,0,196.46,196.46,196.46,1.9646
BK_00951,2/7/2025,28/8/2025,CH_OTA_BKG,NET,1,336.33,Confirmed,FALSE,0.18,0,336.33,0.01,Thursday,410.1585366,73.82853659,336.33,410.1585366,336.33,3.3633
BK_00952,23/10/2026,25/12/2026,CH_OTA_BKG,PROMO,3,1208.57,Confirmed,TRUE,0.18,217.5426,991.0274,0.03,Friday,1208.57,217.5426,991.0274,402.8566667,330.3424667,9.910274
BK_00953,21/9/2026,13/12/2026,CH_OTA_BKG,NET,3,566.34,Confirmed,FALSE,0.18,0,566.34,0.03,Sunday,690.6585366,124.3185366,566.34,230.2195122,188.78,5.6634
BK_00954,16/3/2025,26/3/2025,CH_DIRECT,NET,1,456.54,Confirmed,FALSE,0,0,456.54,0.01,Wednesday,456.54,0,456.54,456.54,456.54,4.5654
BK_00955,31/10/2026,21/1/2027,CH_OTA_BKG,RACK,3,732.01,Confirmed,TRUE,0.18,131.7618,600.2482,0.03,Thursday,732.01,131.7618,600.2482,244.0033333,200.0827333,6.002482
BK_00962,14/5/2026,25/5/2026,CH_WHOLE,PROMO,1,94.99,Confirmed,TRUE,0,0,94.99,0.01,Monday,94.99,0,94.99,94.99,94.99,0.9499
BK_00963,31/8/2026,1/10/2026,CH_WHOLE,NET,1,412.95,Checked-Out,FALSE,0,0,412.95,0.01,Thursday,412.95,0,412.95,412.95,412.95,4.1295
BK_00966,26/11/2026,3/2/2027,CH_OTA_EXP,PROMO,1,95.49,Confirmed,TRUE,0.15,14.3235,81.1665,0.01,Wednesday,95.49,14.3235,81.1665,95.49,81.1665,0.811665
BK_00967,16/5/2026,8/8/2026,CH_OTA_BKG,NET,3,297.71,Checked-Out,FALSE,0.18,0,297.71,0.03,Saturday,363.0609756,65.35097561,297.71,121.0203252,99.23666667,2.9771
BK_00969,10/4/2025,8/6/2025,CH_OTA_EXP,RACK,1,127.96,Checked-Out,TRUE,0.15,19.194,108.766,0.01,Sunday,127.96,19.194,108.766,127.96,108.766,1.08766
BK_00970,23/9/2026,22/10/2026,CH_OTA_BKG,PROMO,2,443.37,Checked-Out,TRUE,0.18,79.8066,363.5634,0.02,Thursday,443.37,79.8066,363.5634,221.685,181.7817,3.635634
BK_00971,26/11/2026,17/1/2027,CH_DIRECT,RACK,3,965.72,Confirmed,TRUE,0,0,965.72,0.03,Sunday,965.72,0,965.72,321.9066667,321.9066667,9.6572
BK_00973,25/5/2025,18/7/2025,CH_OTA_EXP,CORP,3,447.91,Confirmed,TRUE,0.15,67.1865,380.7235,0.03,Friday,447.91,67.1865,380.7235,149.3033333,126.9078333,3.807235
BK_00974,19/8/2026,25/8/2026,CH_OTA_EXP,RACK,3,1011.68,Confirmed,TRUE,0.15,151.752,859.928,0.03,Tuesday,1011.68,151.752,859.928,337.2266667,286.6426667,8.59928
BK_00975,17/1/2025,21/3/2025,CH_OTA_BKG,RACK,1,155.35,Confirmed,TRUE,0.18,27.963,127.387,0.01,Friday,155.35,27.963,127.387,155.35,127.387,1.27387
BK_00979,19/9/2026,1/10/2026,CH_DIRECT,CORP,2,163.84,Confirmed,TRUE,0,0,163.84,0.02,Thursday,163.84,0,163.84,81.92,81.92,1.6384
BK_00981,4/10/2026,28/12/2026,CH_OTA_EXP,CORP,1,161.36,Confirmed,TRUE,0.15,24.204,137.156,0.01,Monday,161.36,24.204,137.156,161.36,137.156,1.37156
BK_00982,3/12/2026,2/2/2027,CH_WHOLE,PROMO,1,361.46,Confirmed,TRUE,0,0,361.46,0.01,Tuesday,361.46,0,361.46,361.46,361.46,3.6146
BK_00984,24/9/2026,22/11/2026,CH_OTA_BKG,RACK,3,306.1,Checked-Out,TRUE,0.18,55.098,251.002,0.03,Sunday,306.1,55.098,251.002,102.0333333,83.66733333,2.51002
BK_00985,30/6/2025,21/7/2025,CH_OTA_BKG,NET,3,386.24,Confirmed,FALSE,0.18,0,386.24,0.03,Monday,471.0243902,84.78439024,386.24,157.0081301,128.7466667,3.8624
BK_00988,24/7/2025,11/9/2025,CH_OTA_EXP,RACK,2,651.48,Confirmed,TRUE,0.15,97.722,553.758,0.02,Thursday,651.48,97.722,553.758,325.74,276.879,5.53758
BK_00989,23/3/2026,11/4/2026,CH_OTA_EXP,NET,1,242.68,Confirmed,FALSE,0.15,0,242.68,0.01,Saturday,285.5058824,42.82588235,242.68,285.5058824,242.68,2.4268
BK_00990,14/4/2026,9/5/2026,CH_DIRECT,CORP,1,221.07,Confirmed,TRUE,0,0,221.07,0.01,Saturday,221.07,0,221.07,221.07,221.07,2.2107
BK_00992,15/4/2026,8/6/2026,CH_OTA_EXP,CORP,1,452.29,Checked-Out,TRUE,0.15,67.8435,384.4465,0.01,Monday,452.29,67.8435,384.4465,452.29,384.4465,3.844465
BK_00993,10/6/2025,31/8/2025,CH_OTA_EXP,PROMO,1,252.91,Checked-Out,TRUE,0.15,37.9365,214.9735,0.01,Sunday,252.91,37.9365,214.9735,252.91,214.9735,2.149735
BK_00995,10/9/2025,12/10/2025,CH_DIRECT,NET,3,520.23,Checked-Out,FALSE,0,0,520.23,0.03,Sunday,520.23,0,520.23,173.41,173.41,5.2023
BK_00997,1/6/2026,6/6/2026,CH_WHOLE,NET,2,840.16,Checked-Out,FALSE,0,0,840.16,0.02,Saturday,840.16,0,840.16,420.08,420.08,8.4016
BK_00998,11/4/2025,8/6/2025,CH_WHOLE,PROMO,1,314.56,Confirmed,TRUE,0,0,314.56,0.01,Sunday,314.56,0,314.56,314.56,314.56,3.1456
BK_00999,11/12/2026,2/2/2027,CH_OTA_EXP,PROMO,2,408.46,Checked-Out,TRUE,0.15,61.269,347.191,0.02,Tuesday,408.46,61.269,347.191,204.23,173.5955,3.47191
BK_01000,3/4/2025,6/4/2025,CH_WHOLE,CORP,1,375.39,Checked-Out,TRUE,0,0,375.39,0.01,Sunday,375.39,0,375.39,375.39,375.39,3.7539
BK_01002,9/7/2025,26/8/2025,CH_WHOLE,RACK,3,329.08,Checked-Out,TRUE,0,0,329.08,0.03,Tuesday,329.08,0,329.08,109.6933333,109.6933333,3.2908
BK_01003,7/12/2025,13/2/2026,CH_OTA_BKG,CORP,2,792.43,Checked-Out,TRUE,0.18,142.6374,649.7926,0.02,Friday,792.43,142.6374,649.7926,396.215,324.8963,6.497926
BK_01004,20/9/2026,29/11/2026,CH_OTA_EXP,RACK,3,1349.87,Checked-Out,TRUE,0.15,202.4805,1147.3895,0.03,Sunday,1349.87,202.4805,1147.3895,449.9566667,382.4631667,11.473895
BK_01006,26/9/2026,2/10/2026,CH_DIRECT,CORP,1,352.23,Checked-Out,TRUE,0,0,352.23,0.01,Friday,352.23,0,352.23,352.23,352.23,3.5223
BK_01007,10/3/2025,21/5/2025,CH_OTA_EXP,PROMO,2,360.45,Confirmed,TRUE,0.15,54.0675,306.3825,0.02,Wednesday,360.45,54.0675,306.3825,180.225,153.19125,3.063825
BK_01010,9/4/2026,11/6/2026,CH_OTA_BKG,NET,3,910.2,Checked-Out,FALSE,0.18,0,910.2,0.03,Thursday,1110,199.8,910.2,370,303.4,9.102
BK_01012,31/3/2025,11/4/2025,CH_WHOLE,PROMO,2,964.94,Confirmed,TRUE,0,0,964.94,0.02,Friday,964.94,0,964.94,482.47,482.47,9.6494
BK_01013,22/4/2025,14/5/2025,CH_DIRECT,RACK,3,426.42,Confirmed,TRUE,0,0,426.42,0.03,Wednesday,426.42,0,426.42,142.14,142.14,4.2642
BK_01014,29/7/2025,4/10/2025,CH_OTA_BKG,CORP,2,974.44,Checked-Out,TRUE,0.18,175.3992,799.0408,0.02,Saturday,974.44,175.3992,799.0408,487.22,399.5204,7.990408
BK_01015,16/5/2025,16/7/2025,CH_DIRECT,NET,2,779.68,Confirmed,FALSE,0,0,779.68,0.02,Wednesday,779.68,0,779.68,389.84,389.84,7.7968
BK_01016,26/10/2025,20/11/2025,CH_OTA_BKG,RACK,1,430.68,Checked-Out,TRUE,0.18,77.5224,353.1576,0.01,Thursday,430.68,77.5224,353.1576,430.68,353.1576,3.531576
BK_01019,25/6/2025,29/7/2025,CH_OTA_EXP,NET,2,975.41,Confirmed,FALSE,0.15,0,975.41,0.02,Tuesday,1147.541176,172.1311765,975.41,573.7705882,487.705,9.7541
BK_01020,1/6/2025,17/7/2025,CH_DIRECT,NET,1,339.82,Confirmed,FALSE,0,0,339.82,0.01,Thursday,339.82,0,339.82,339.82,339.82,3.3982
BK_01021,30/12/2026,9/3/2027,CH_DIRECT,PROMO,1,432.52,Checked-Out,TRUE,0,0,432.52,0.01,Tuesday,432.52,0,432.52,432.52,432.52,4.3252
BK_01023,12/8/2026,29/8/2026,CH_WHOLE,CORP,2,314.98,Checked-Out,TRUE,0,0,314.98,0.02,Saturday,314.98,0,314.98,157.49,157.49,3.1498
BK_01024,26/12/2026,31/12/2026,CH_DIRECT,CORP,1,236.62,Checked-Out,TRUE,0,0,236.62,0.01,Thursday,236.62,0,236.62,236.62,236.62,2.3662
BK_01026,29/5/2025,27/7/2025,CH_DIRECT,PROMO,1,487.46,Checked-Out,TRUE,0,0,487.46,0.01,Sunday,487.46,0,487.46,487.46,487.46,4.8746
BK_01027,4/6/2026,17/7/2026,CH_DIRECT,NET,2,974.47,Checked-Out,FALSE,0,0,974.47,0.02,Friday,974.47,0,974.47,487.235,487.235,9.7447
BK_01029,11/2/2025,1/3/2025,CH_OTA_BKG,CORP,1,248.68,Confirmed,TRUE,0.18,44.7624,203.9176,0.01,Saturday,248.68,44.7624,203.9176,248.68,203.9176,2.039176
BK_01030,2/4/2026,18/5/2026,CH_OTA_BKG,CORP,1,335.42,Confirmed,TRUE,0.18,60.3756,275.0444,0.01,Monday,335.42,60.3756,275.0444,335.42,275.0444,2.750444
BK_01031,21/8/2026,28/10/2026,CH_OTA_EXP,CORP,1,89.47,Checked-Out,TRUE,0.15,13.4205,76.0495,0.01,Wednesday,89.47,13.4205,76.0495,89.47,76.0495,0.760495
BK_01032,2/4/2026,28/6/2026,CH_OTA_BKG,NET,1,286,Checked-Out,FALSE,0.18,0,286,0.01,Sunday,348.7804878,62.7804878,286,348.7804878,286,2.86
BK_01035,2/4/2026,13/6/2026,CH_OTA_BKG,PROMO,3,1358.63,Checked-Out,TRUE,0.18,244.5534,1114.0766,0.03,Saturday,1358.63,244.5534,1114.0766,452.8766667,371.3588667,11.140766
BK_01037,1/3/2026,19/3/2026,CH_OTA_BKG,PROMO,1,207.36,Checked-Out,TRUE,0.18,37.3248,170.0352,0.01,Thursday,207.36,37.3248,170.0352,207.36,170.0352,1.700352
BK_01041,21/5/2026,1/8/2026,CH_WHOLE,PROMO,1,412.31,Confirmed,TRUE,0,0,412.31,0.01,Saturday,412.31,0,412.31,412.31,412.31,4.1231
BK_01045,6/10/2026,2/1/2027,CH_WHOLE,RACK,2,590.52,Checked-Out,TRUE,0,0,590.52,0.02,Saturday,590.52,0,590.52,295.26,295.26,5.9052
BK_01046,18/1/2025,21/2/2025,CH_OTA_EXP,RACK,1,214.27,Checked-Out,TRUE,0.15,32.1405,182.1295,0.01,Friday,214.27,32.1405,182.1295,214.27,182.1295,1.821295
BK_01047,19/5/2025,4/7/2025,CH_OTA_EXP,RACK,2,463.38,Checked-Out,TRUE,0.15,69.507,393.873,0.02,Friday,463.38,69.507,393.873,231.69,196.9365,3.93873
BK_01048,31/12/2025,7/1/2026,CH_DIRECT,CORP,3,1045.07,Confirmed,TRUE,0,0,1045.07,0.03,Wednesday,1045.07,0,1045.07,348.3566667,348.3566667,10.4507
BK_01049,11/6/2026,6/7/2026,CH_OTA_EXP,RACK,3,1188.31,Checked-Out,TRUE,0.15,178.2465,1010.0635,0.03,Monday,1188.31,178.2465,1010.0635,396.1033333,336.6878333,10.100635
BK_01052,17/1/2026,21/3/2026,CH_WHOLE,CORP,1,123.02,Confirmed,TRUE,0,0,123.02,0.01,Saturday,123.02,0,123.02,123.02,123.02,1.2302
BK_01053,31/5/2026,29/6/2026,CH_OTA_EXP,RACK,2,546.81,Confirmed,TRUE,0.15,82.0215,464.7885,0.02,Monday,546.81,82.0215,464.7885,273.405,232.39425,4.647885
BK_01055,23/5/2025,19/7/2025,CH_DIRECT,PROMO,3,623.9,Checked-Out,TRUE,0,0,623.9,0.03,Saturday,623.9,0,623.9,207.9666667,207.9666667,6.239
BK_01056,2/5/2025,31/5/2025,CH_OTA_EXP,PROMO,3,525.48,Confirmed,TRUE,0.15,78.822,446.658,0.03,Saturday,525.48,78.822,446.658,175.16,148.886,4.46658
BK_01057,3/8/2025,20/8/2025,CH_OTA_BKG,NET,3,1201.41,Confirmed,FALSE,0.18,0,1201.41,0.03,Wednesday,1465.134146,263.7241463,1201.41,488.3780488,400.47,12.0141
BK_01058,21/3/2025,24/3/2025,CH_WHOLE,NET,1,162.47,Confirmed,FALSE,0,0,162.47,0.01,Monday,162.47,0,162.47,162.47,162.47,1.6247
BK_01059,7/11/2026,12/1/2027,CH_OTA_BKG,NET,1,461.58,Confirmed,FALSE,0.18,0,461.58,0.01,Tuesday,562.902439,101.322439,461.58,562.902439,461.58,4.6158
BK_01060,9/3/2025,17/4/2025,CH_OTA_BKG,RACK,1,466.44,Confirmed,TRUE,0.18,83.9592,382.4808,0.01,Thursday,466.44,83.9592,382.4808,466.44,382.4808,3.824808
BK_01061,25/8/2026,20/9/2026,CH_OTA_EXP,CORP,1,118.13,Checked-Out,TRUE,0.15,17.7195,100.4105,0.01,Sunday,118.13,17.7195,100.4105,118.13,100.4105,1.004105
BK_01062,12/10/2025,26/12/2025,CH_DIRECT,CORP,1,439.16,Checked-Out,TRUE,0,0,439.16,0.01,Friday,439.16,0,439.16,439.16,439.16,4.3916
BK_01063,20/9/2026,21/10/2026,CH_OTA_BKG,RACK,3,1201.69,Checked-Out,TRUE,0.18,216.3042,985.3858,0.03,Wednesday,1201.69,216.3042,985.3858,400.5633333,328.4619333,9.853858
BK_01064,11/8/2025,5/9/2025,CH_DIRECT,PROMO,3,245.45,Checked-Out,TRUE,0,0,245.45,0.03,Friday,245.45,0,245.45,81.81666667,81.81666667,2.4545
BK_01066,21/11/2026,5/12/2026,CH_OTA_EXP,CORP,2,516.24,Checked-Out,TRUE,0.15,77.436,438.804,0.02,Saturday,516.24,77.436,438.804,258.12,219.402,4.38804
BK_01067,22/8/2025,14/10/2025,CH_OTA_BKG,CORP,1,275.68,Checked-Out,TRUE,0.18,49.6224,226.0576,0.01,Tuesday,275.68,49.6224,226.0576,275.68,226.0576,2.260576
BK_01068,20/5/2025,23/7/2025,CH_DIRECT,CORP,3,1149.89,Confirmed,TRUE,0,0,1149.89,0.03,Wednesday,1149.89,0,1149.89,383.2966667,383.2966667,11.4989
BK_01069,2/12/2025,4/2/2026,CH_OTA_BKG,NET,2,543.83,Checked-Out,FALSE,0.18,0,543.83,0.02,Wednesday,663.2073171,119.3773171,543.83,331.6036585,271.915,5.4383
BK_01071,13/7/2025,22/7/2025,CH_WHOLE,CORP,1,85.37,Checked-Out,TRUE,0,0,85.37,0.01,Tuesday,85.37,0,85.37,85.37,85.37,0.8537
BK_01072,19/5/2026,14/8/2026,CH_OTA_BKG,NET,2,599.04,Checked-Out,FALSE,0.18,0,599.04,0.02,Friday,730.5365854,131.4965854,599.04,365.2682927,299.52,5.9904
BK_01073,29/3/2025,14/4/2025,CH_OTA_EXP,NET,2,743.83,Confirmed,FALSE,0.15,0,743.83,0.02,Monday,875.0941176,131.2641176,743.83,437.5470588,371.915,7.4383
BK_01075,6/5/2025,5/6/2025,CH_WHOLE,NET,2,802.45,Checked-Out,FALSE,0,0,802.45,0.02,Thursday,802.45,0,802.45,401.225,401.225,8.0245
BK_01078,17/5/2026,20/7/2026,CH_OTA_EXP,PROMO,1,121.83,Confirmed,TRUE,0.15,18.2745,103.5555,0.01,Monday,121.83,18.2745,103.5555,121.83,103.5555,1.035555
BK_01081,23/4/2026,19/5/2026,CH_DIRECT,NET,2,584.03,Checked-Out,FALSE,0,0,584.03,0.02,Tuesday,584.03,0,584.03,292.015,292.015,5.8403
BK_01082,18/12/2025,26/2/2026,CH_OTA_BKG,RACK,2,899.31,Confirmed,TRUE,0.18,161.8758,737.4342,0.02,Thursday,899.31,161.8758,737.4342,449.655,368.7171,7.374342
BK_01083,28/1/2026,27/3/2026,CH_DIRECT,NET,2,546.11,Confirmed,FALSE,0,0,546.11,0.02,Friday,546.11,0,546.11,273.055,273.055,5.4611
BK_01085,3/2/2026,7/4/2026,CH_OTA_BKG,NET,3,937.77,Checked-Out,FALSE,0.18,0,937.77,0.03,Tuesday,1143.621951,205.8519512,937.77,381.2073171,312.59,9.3777
BK_01087,22/5/2026,6/8/2026,CH_WHOLE,CORP,2,429.21,Confirmed,TRUE,0,0,429.21,0.02,Thursday,429.21,0,429.21,214.605,214.605,4.2921
BK_01088,28/8/2026,3/9/2026,CH_OTA_EXP,CORP,2,840.02,Checked-Out,TRUE,0.15,126.003,714.017,0.02,Thursday,840.02,126.003,714.017,420.01,357.0085,7.14017
BK_01091,30/8/2026,10/9/2026,CH_OTA_BKG,CORP,1,221.79,Confirmed,TRUE,0.18,39.9222,181.8678,0.01,Thursday,221.79,39.9222,181.8678,221.79,181.8678,1.818678
BK_01092,6/7/2026,17/8/2026,CH_OTA_BKG,NET,3,1327.84,Checked-Out,FALSE,0.18,0,1327.84,0.03,Monday,1619.317073,291.4770732,1327.84,539.7723577,442.6133333,13.2784
BK_01093,12/6/2026,5/8/2026,CH_DIRECT,RACK,3,831.82,Confirmed,TRUE,0,0,831.82,0.03,Wednesday,831.82,0,831.82,277.2733333,277.2733333,8.3182
BK_01095,13/4/2025,11/7/2025,CH_OTA_EXP,CORP,2,582.33,Checked-Out,TRUE,0.15,87.3495,494.9805,0.02,Friday,582.33,87.3495,494.9805,291.165,247.49025,4.949805
BK_01096,14/12/2025,5/1/2026,CH_DIRECT,CORP,2,329.48,Checked-Out,TRUE,0,0,329.48,0.02,Monday,329.48,0,329.48,164.74,164.74,3.2948
BK_01097,19/3/2025,27/5/2025,CH_OTA_EXP,CORP,2,199.93,Checked-Out,TRUE,0.15,29.9895,169.9405,0.02,Tuesday,199.93,29.9895,169.9405,99.965,84.97025,1.699405
BK_01098,16/2/2026,17/3/2026,CH_OTA_BKG,RACK,3,664.42,Confirmed,TRUE,0.18,119.5956,544.8244,0.03,Tuesday,664.42,119.5956,544.8244,221.4733333,181.6081333,5.448244
BK_01099,4/8/2026,11/10/2026,CH_WHOLE,NET,1,225.87,Confirmed,FALSE,0,0,225.87,0.01,Sunday,225.87,0,225.87,225.87,225.87,2.2587
BK_01100,30/10/2026,8/12/2026,CH_DIRECT,NET,3,920.33,Confirmed,FALSE,0,0,920.33,0.03,Tuesday,920.33,0,920.33,306.7766667,306.7766667,9.2033
BK_01101,1/3/2026,22/4/2026,CH_DIRECT,NET,3,1201.94,Confirmed,FALSE,0,0,1201.94,0.03,Wednesday,1201.94,0,1201.94,400.6466667,400.6466667,12.0194
BK_01102,20/1/2025,11/4/2025,CH_OTA_EXP,NET,1,357.54,Checked-Out,FALSE,0.15,0,357.54,0.01,Friday,420.6352941,63.09529412,357.54,420.6352941,357.54,3.5754
BK_01104,1/6/2025,2/7/2025,CH_OTA_EXP,CORP,2,504.62,Confirmed,TRUE,0.15,75.693,428.927,0.02,Wednesday,504.62,75.693,428.927,252.31,214.4635,4.28927
BK_01106,5/12/2026,20/2/2027,CH_OTA_EXP,NET,1,127.69,Confirmed,FALSE,0.15,0,127.69,0.01,Saturday,150.2235294,22.53352941,127.69,150.2235294,127.69,1.2769
BK_01108,9/3/2026,31/5/2026,CH_OTA_BKG,PROMO,1,194.54,Confirmed,TRUE,0.18,35.0172,159.5228,0.01,Sunday,194.54,35.0172,159.5228,194.54,159.5228,1.595228
BK_01109,22/9/2025,28/10/2025,CH_OTA_EXP,RACK,3,852.16,Confirmed,TRUE,0.15,127.824,724.336,0.03,Tuesday,852.16,127.824,724.336,284.0533333,241.4453333,7.24336
BK_01111,8/1/2026,4/4/2026,CH_OTA_BKG,NET,3,1301.87,Confirmed,FALSE,0.18,0,1301.87,0.03,Saturday,1587.646341,285.7763415,1301.87,529.2154472,433.9566667,13.0187
BK_01112,25/4/2025,8/7/2025,CH_OTA_BKG,CORP,2,903.03,Confirmed,TRUE,0.18,162.5454,740.4846,0.02,Tuesday,903.03,162.5454,740.4846,451.515,370.2423,7.404846
BK_01113,7/9/2026,23/9/2026,CH_DIRECT,CORP,3,1168.92,Checked-Out,TRUE,0,0,1168.92,0.03,Wednesday,1168.92,0,1168.92,389.64,389.64,11.6892
BK_01115,27/3/2026,19/5/2026,CH_DIRECT,RACK,2,608.11,Checked-Out,TRUE,0,0,608.11,0.02,Tuesday,608.11,0,608.11,304.055,304.055,6.0811
BK_01117,29/5/2025,15/7/2025,CH_WHOLE,CORP,2,177.7,Checked-Out,TRUE,0,0,177.7,0.02,Tuesday,177.7,0,177.7,88.85,88.85,1.777
BK_01120,2/2/2026,4/2/2026,CH_WHOLE,CORP,2,235.81,Confirmed,TRUE,0,0,235.81,0.02,Wednesday,235.81,0,235.81,117.905,117.905,2.3581
BK_01121,1/11/2025,28/11/2025,CH_OTA_EXP,NET,3,639.65,Checked-Out,FALSE,0.15,0,639.65,0.03,Friday,752.5294118,112.8794118,639.65,250.8431373,213.2166667,6.3965
BK_01123,7/12/2025,31/1/2026,CH_OTA_BKG,PROMO,3,568.82,Confirmed,TRUE,0.18,102.3876,466.4324,0.03,Saturday,568.82,102.3876,466.4324,189.6066667,155.4774667,4.664324
BK_01124,27/12/2025,19/2/2026,CH_DIRECT,NET,3,274.46,Confirmed,FALSE,0,0,274.46,0.03,Thursday,274.46,0,274.46,91.48666667,91.48666667,2.7446
BK_01126,24/7/2025,13/10/2025,CH_DIRECT,CORP,3,343.61,Confirmed,TRUE,0,0,343.61,0.03,Monday,343.61,0,343.61,114.5366667,114.5366667,3.4361
BK_01127,13/9/2025,19/11/2025,CH_OTA_EXP,NET,2,539.25,Checked-Out,FALSE,0.15,0,539.25,0.02,Wednesday,634.4117647,95.16176471,539.25,317.2058824,269.625,5.3925
BK_01129,12/1/2026,5/2/2026,CH_WHOLE,NET,3,522.85,Confirmed,FALSE,0,0,522.85,0.03,Thursday,522.85,0,522.85,174.2833333,174.2833333,5.2285
BK_01130,26/7/2026,17/10/2026,CH_OTA_EXP,RACK,2,326.54,Checked-Out,TRUE,0.15,48.981,277.559,0.02,Saturday,326.54,48.981,277.559,163.27,138.7795,2.77559
BK_01131,22/6/2025,29/6/2025,CH_WHOLE,NET,3,567.8,Confirmed,FALSE,0,0,567.8,0.03,Sunday,567.8,0,567.8,189.2666667,189.2666667,5.678
